hidden_size,output_dropout,seq_length,num_layers,epochs,batch_size,schedule_pairs,learning_rate,NSE,MSE,RMSE,KGE,Alpha-NSE,Beta-KGE,Beta-NSE,Pearson-r,FHV,FMS,FLV,Peak-Timing,Peak-MAPE
256,0.4,90,1,32,128,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 16: 0.005, 24: 0.001}",0.8853678181767464,220355.59375,469.4204871434565,0.8609688896498832,0.8729275799426954,1.0003033876419067,0.00016508308697800838,0.9435893834291359,-10.832484811544418,-9.258030000025101,97.29006043564195,0.0,25.402605533599854
256,0.4,120,1,48,64,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 24: 0.005, 36: 0.001}",0.8837962299585342,223376.625,472.62736378673634,0.8625364354843472,0.8751339704278522,0.9994416832923889,-0.00030384092435259034,0.9425161369540064,-10.962838679552078,-0.5050149635363643,94.24391961631521,0.0,26.903131008148197
64,0.4,90,1,48,128,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 24: 0.005, 36: 0.001}",0.8827593624591827,225369.78125,474.7312726690754,0.8662238302343742,0.8800380386650123,1.0096113681793213,0.005230536549967745,0.9415807135310096,-10.099244117736816,-2.0750059714942863,87.26785302780569,0.0,25.060687065124508
128,0.4,90,1,32,128,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 16: 0.005, 24: 0.001}",0.8819858804345131,226856.640625,476.29469934589866,0.8699412602715357,0.8968950908868237,0.9475099444389343,-0.028565184971857074,0.9405908461285948,-8.522438257932663,3.4718674383932813,95.74718365491782,0.0,28.102459907531742
128,0.4,90,1,32,64,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 16: 0.005, 24: 0.001}",0.880302831530571,230091.9375,479.67899422426245,0.8455920507566006,0.8616342239514516,0.9636896252632141,-0.01976018137832844,0.9418769968557255,-13.303974270820618,-6.754736543642352,96.72040668671363,0.0,25.00087022781372
64,0.4,90,1,48,64,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 24: 0.005, 36: 0.001}",0.8797627687454224,231130.09375,480.75991279431776,0.8521794973567302,0.8658235484552317,0.9807779788970947,-0.010460676900526742,0.941024625840247,-13.754969835281372,0.15753259123634672,-2.1623878087910606,0.0,25.474278926849365
256,0.4,120,1,16,64,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 8: 0.005, 12: 0.001}",0.8796127215027809,231418.53125,481.05980007687197,0.8066774660560281,0.8141824772975538,0.9918413162231445,-0.004439986663047458,0.9472848573342217,-17.665916681289673,-7.256047656349389,98.82304401187331,0.0,33.489768505096436
64,0.4,120,1,48,128,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 24: 0.005, 36: 0.001}",0.8795489892363548,231541.03125,481.1871062798753,0.8037198529408742,0.8128242176800552,0.9727125763893127,-0.014849861994941501,0.9475927566536876,-19.442160427570343,8.001948844923385,94.75961986826405,0.0,32.40046501159668
64,0.4,90,1,32,128,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 16: 0.005, 24: 0.001}",0.8789746686816216,232645.03125,482.33290500441706,0.8361327958800412,0.8507695557204723,0.9647976756095886,-0.019157165878215168,0.9421767223020064,-14.953142404556274,13.873639778458113,-0.8254717356425116,0.0,29.721040725708008
128,0.4,90,1,16,64,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 8: 0.005, 12: 0.001}",0.8776096180081367,235269.046875,485.0454070239198,0.796748502987294,0.8096229264573777,0.9522346258163452,-0.025994026897713726,0.9472154384658885,-19.66254711151123,-0.10890680649536048,89.08119197364573,0.0,31.80474996566772
64,0.4,120,1,32,64,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 16: 0.005, 24: 0.001}",0.8775873556733131,235311.859375,485.0895374825147,0.7882515635674541,0.7943753242782106,0.9964973330497742,-0.0019061593776394034,0.9495656427603894,-21.20937407016754,-7.133140973324828,-2.349560211143509,0.0,32.61929512023926
256,0.4,90,1,48,64,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 24: 0.005, 36: 0.001}",0.8775089755654335,235462.515625,485.24479968877563,0.8764657193584717,0.9043688204448052,0.9527334570884705,-0.025722542258408827,0.9377001612225642,-9.171158820390701,11.27601705691745,97.13586538159868,0.0,23.196332454681396
64,0.4,120,1,48,256,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 24: 0.005, 36: 0.001}",0.8770501762628555,236344.46875,486.1527216317934,0.8054290017364376,0.8172941394095414,0.9612231850624084,-0.021102416930850965,0.9454766059890356,-21.531333029270172,7.554156677685987,89.63162623652555,0.0,31.57018184661865
128,0.4,90,1,48,128,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 24: 0.005, 36: 0.001}",0.8769512847065926,236534.5625,486.34819060010904,0.8440800705328876,0.8565830336671768,1.0129507780075073,0.007047815193578189,0.9402097372315573,-16.11655205488205,12.274765530088006,93.10866042731884,0.0,27.475290298461914
256,0.4,90,1,32,64,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 16: 0.005, 24: 0.001}",0.8766627013683319,237089.296875,486.9181624000074,0.8927342608249507,0.9237181430362628,0.9590773582458496,-0.022270192677055132,0.9366568512718613,-6.632830202579498,5.682386777844978,94.61955796349616,0.0,24.584264755249023
