hidden_size,output_dropout,seq_length,num_layers,epochs,batch_size,schedule_pairs,learning_rate,NSE,MSE,RMSE,KGE,Alpha-NSE,Beta-KGE,Beta-NSE,Pearson-r,FHV,FMS,FLV,Peak-Timing,Peak-MAPE
64,0.4,90,1,48,256,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 24: 0.005, 36: 0.001}",0.9934582114219666,717.0814208984375,26.778375994418287,0.9494504987820476,0.9495829666676591,1.0029911994934082,0.0019152184467115677,0.997895825829445,-5.053370073437691,-3.5532790184599388,-54.00700254610066,0.2,6.391915082931518
64,0.4,120,1,16,256,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 8: 0.005, 12: 0.001}",0.9932105988264084,744.2236328125,27.280462474314838,0.9432418443378108,0.9436436510158225,0.993533194065094,-0.004140652875827976,0.998094590766485,-5.032500252127647,-0.23008758107739466,-1377.8232972751375,0.0,3.8946056365966797
64,0.4,90,1,32,128,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 16: 0.005, 24: 0.001}",0.9927020999602973,799.9630126953125,28.28361739055513,0.959919527404263,0.9600475366472874,1.0011954307556152,0.0007654237165026883,0.997030841725959,-1.840464025735855,-0.6720659858607316,-1369.8785366698753,0.2,4.352149963378906
64,0.4,90,1,32,64,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 16: 0.005, 24: 0.001}",0.9925646279007196,815.0321044921875,28.548767127359238,0.9396324743504381,0.9397160613529878,0.9975505471229553,-0.0015683627813455254,0.9979788431884389,-4.230223968625069,-4.289468225141375,-1371.4199876540254,0.2,5.836000442504883
256,0.4,90,1,16,256,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 8: 0.005, 12: 0.001}",0.9925482999533415,816.8218383789062,28.58009514292957,0.9467213336144428,0.9468606612674676,0.9970226883888245,-0.0019063696176190512,0.9975581592061228,-6.23076856136322,4.673973020213211,-87.144098848063,0.0,4.171463847160339
128,0.4,120,1,16,64,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 8: 0.005, 12: 0.001}",0.9924298925325274,829.8011474609375,28.806269238846905,0.9484634124771084,0.9531570640433084,0.9786845445632935,-0.013648212771570335,0.9972777648911739,-5.454105511307716,11.555092685482666,-56.383239292009115,0.2,4.059616327285767
64,0.4,120,1,32,256,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 16: 0.005, 24: 0.001}",0.9923210763372481,841.7291259765625,29.012568413991936,0.9447450752167916,0.9449545681757576,1.0041321516036987,0.002645799898662472,0.9975438910437939,-5.645778402686119,-2.199779648516173,-1352.724257167476,0.2,3.6422839760780334
128,0.4,120,1,16,128,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 8: 0.005, 12: 0.001}",0.9919852456077933,878.5413208007812,29.640197718651965,0.9376429523295505,0.9376819367653455,0.9999113082885742,-5.6779986676981695e-05,0.9977971557847565,-4.52067069709301,1.47755186598933,9.832065536565416,0.2,1.9425247609615326
64,0.4,120,1,48,64,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 24: 0.005, 36: 0.001}",0.9916214030236006,918.4241333007812,30.30551324925518,0.9629906585472282,0.9636974021220414,0.9937989711761475,-0.003970497266403125,0.9963448688662603,-2.2286947816610336,-3.141472189394089,-1349.204577382736,0.2,2.45088130235672
128,0.4,90,1,32,64,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 16: 0.005, 24: 0.001}",0.9912404986098409,960.1771850585938,30.98672594932536,0.9517498302137415,0.9645628360423502,1.0325400829315186,0.020835305500754776,0.9963353993599151,-2.9109416529536247,-10.839362759454652,-1380.6542010402388,0.2,3.711650967597961
64,0.4,90,1,16,256,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 8: 0.005, 12: 0.001}",0.9897533096373081,1123.1961669921875,33.514118920123614,0.9301957832403195,0.9309424473077575,0.9902454614639282,-0.006245798534467987,0.9970790290075192,-8.516629785299301,-0.504170203290166,-1365.6636927158129,0.2,9.04170572757721
64,0.4,90,1,48,64,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 24: 0.005, 36: 0.001}",0.9891274450346828,1191.8006591796875,34.52246600664106,0.9291349307616645,0.9292594184494215,0.9972306489944458,-0.0017732223923675899,0.9968442346335535,-5.756805092096329,-7.553268426372211,-66.48576430763151,0.2,4.679604768753052
64,0.4,90,1,16,64,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 8: 0.005, 12: 0.001}",0.9822858385741711,1941.7467041015625,44.06525506679341,0.9159841435422966,0.9167254207410839,1.0094698667526245,0.006063521872692449,0.9941408013125137,-8.104147762060165,-5.7006481429017,16.962480075419105,0.2,5.642760396003723
