hidden_size,output_dropout,seq_length,num_layers,epochs,batch_size,schedule_pairs,learning_rate,NSE,MSE,RMSE,KGE,Alpha-NSE,Beta-KGE,Beta-NSE,Pearson-r,FHV,FMS,FLV,Peak-Timing,Peak-MAPE
256,0.4,90,1,48,128,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 24: 0.005, 36: 0.001}",0.608409583568573,42924.3828125,207.1820040749196,0.7119624772108025,0.8152378311777985,0.9706665277481079,-0.018782100625381777,0.7809837839056175,-20.330481231212616,10.138463397622475,-1360.2648481233405,0.8,37.748169898986816
128,0.4,120,1,48,128,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 24: 0.005, 36: 0.001}",0.6005575358867645,43785.0859375,209.2488612573555,0.7831802487956991,0.980686416577249,1.0756672620773315,0.048449413225847095,0.7977322184395454,-7.650747150182724,21.212990619665284,-1367.6661392778908,0.8,47.22301483154297
256,0.4,90,1,48,256,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 24: 0.005, 36: 0.001}",0.6002092063426971,43823.2734375,209.34009037329662,0.7465636427212092,0.9227680649076362,1.1185352802276611,0.07589765149310626,0.789727313390489,-18.741904199123383,-4.730549898136127,-1393.6751570061824,0.6,44.98516082763672
64,0.4,90,1,32,64,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 16: 0.005, 24: 0.001}",0.5956759452819824,44320.1875,210.52360318976113,0.7798177150007559,0.9651959881989803,1.0633785724639893,0.0405810067441904,0.7920286655751093,-3.0981045216321945,0.0906250941418279,-1356.691774848706,1.2,50.23214817047119
256,0.4,120,1,16,128,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 8: 0.005, 12: 0.001}",0.5920932590961456,44712.90234375,211.45425591306977,0.754375782390774,1.0124729776577204,1.1461174488067627,0.09355839346926917,0.8029584504255575,-8.391044288873672,21.860113665929664,43.551854051570295,1.4,34.721245765686035
64,0.4,90,1,48,128,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 24: 0.005, 36: 0.001}",0.5918596088886261,44738.515625,211.5148118335924,0.6584799224720082,0.7600950622335385,0.9179637432098389,-0.05252747907090613,0.7711951994344206,-28.070098161697388,-7.870932213510243,-1358.1918458781877,1.0,92.86680221557617
256,0.4,90,1,32,128,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 16: 0.005, 24: 0.001}",0.5917190611362457,44753.921875,211.5512275431178,0.7364038387895334,0.8948881696962078,1.101029872894287,0.06468899637963062,0.7803926136987982,-17.468979954719543,4.736854612403567,-1382.423527811617,0.6,50.79726219177246
64,0.4,120,1,48,64,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 24: 0.005, 36: 0.001}",0.588929295539856,45059.72265625,212.27275533202558,0.7559494899603975,0.9006158508522483,1.009040117263794,0.00578837859309701,0.7772855670850575,-15.504619479179382,11.7780891874934,-1315.3246918253758,0.8,42.77775287628174
256,0.4,120,1,32,64,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 16: 0.005, 24: 0.001}",0.5881291329860687,45147.43359375,212.47925450205722,0.7473539554029369,0.8955810514492124,1.0559873580932617,0.0358484501598458,0.77685851401448,-18.287038803100586,18.78310959419805,-1332.2816061062008,0.6,28.151295185089108
64,0.4,90,1,16,256,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 8: 0.005, 12: 0.001}",0.5805496573448181,45978.26171875,214.4254222771871,0.7486853532867274,0.9298499856160439,1.0973674058914185,0.062343964494810666,0.7791887335199502,-13.965260982513428,16.972359787317647,-1383.8831723416072,1.2,45.034427642822266
