hidden_size,output_dropout,seq_length,num_layers,epochs,batch_size,schedule_pairs,learning_rate,NSE,MSE,RMSE,KGE,Alpha-NSE,Beta-KGE,Beta-NSE,Pearson-r,FHV,FMS,FLV,Peak-Timing,Peak-MAPE
128,0.4,90,1,32,128,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 16: 0.005, 24: 0.001}",0.8345332890748978,28346.47265625,168.36410738708534,0.8512847877115273,0.8787021396292607,0.9931299686431885,-0.005255986486396812,0.9142337706049604,-10.524530708789825,-21.481306402387947,11.946421698138154,0.2,39.204137325286865
128,0.4,120,1,16,64,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 8: 0.005, 12: 0.001}",0.8341464996337891,28412.732421875,168.56076774230414,0.8859900837010496,0.9322576815853563,0.9686679840087891,-0.023970793275345563,0.9138167992922681,-5.058335140347481,-13.00877001519036,47.93348312600747,0.2,35.04652500152588
128,0.4,90,1,16,256,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 8: 0.005, 12: 0.001}",0.8341341763734818,28414.84375,168.56703043596633,0.8557163925001149,0.884403688665104,1.0047955513000488,0.0036688311927701336,0.9137894734578469,-8.981576561927795,-11.15498590396211,11.190361872751552,0.2,41.956214904785156
256,0.4,90,1,16,64,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 8: 0.005, 12: 0.001}",0.8336873352527618,28491.39453125,168.79394103832638,0.8585758550777728,0.9197054701042497,1.0796680450439453,0.0609505678470916,0.9151084230640077,-5.809798836708069,-22.788052375207684,63.42169330078852,0.2,33.92717361450195
128,0.4,120,1,16,256,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 8: 0.005, 12: 0.001}",0.8329638093709946,28615.341796875,169.16069814491485,0.8444750337738868,0.8714135090318028,0.9855624437332153,-0.011045571544752013,0.9137150857382195,-9.493504464626312,-19.865729021743874,21.49666705518451,0.2,39.85241889953613
64,0.4,90,1,32,256,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 16: 0.005, 24: 0.001}",0.8328423500061035,28636.150390625,169.2221923703419,0.8402785146980333,0.8655550582740958,1.0044864416122437,0.003432372629792304,0.9138873856334361,-11.72497272491455,-14.329345391010447,41.59374689753416,0.2,37.84298896789551
64,0.4,120,1,48,256,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 24: 0.005, 36: 0.001}",0.8319317847490311,28792.140625,169.68246999911335,0.8361731878392493,0.860900946202912,1.0056582689285278,0.004328880165572606,0.9136364567178884,-12.20548078417778,-22.12234659242353,-60.29687865387336,0.2,38.138580322265625
64,0.4,120,1,32,256,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 16: 0.005, 24: 0.001}",0.8312744200229645,28904.755859375,170.0139872462704,0.8301457164818158,0.8554360769260829,0.9772723913192749,-0.01738792549822564,0.9137723618634366,-12.092162668704987,-18.727701765528458,45.90168250773741,0.2,40.0167179107666
128,0.4,120,1,32,256,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 16: 0.005, 24: 0.001}",0.8312071263790131,28916.28515625,170.04789077271732,0.8717849030458653,0.9084439374958987,0.9833412766456604,-0.012744873228864903,0.9118008761840185,-7.407990097999573,-16.16164656661897,49.41378666841446,0.2,37.116172313690186
64,0.4,120,1,32,64,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 16: 0.005, 24: 0.001}",0.8312022238969803,28917.125,170.05036018779847,0.8770787957858006,0.9175443110960042,1.02341890335083,0.017916805221406172,0.9118964428715794,-6.823334842920303,-22.467702779678937,-107.44631473583033,0.2,34.21309947967529
