Date,MF_TuleR_S10_ET_POTENTIAL_IN,MF_TuleR_S10_FLOW_CFS,MF_TuleR_S10_PRECIP_INC_IN,MF_TuleR_S10_SATURATION_FRACTION_ININ,MF_TuleR_S10_STORAGE_GW_1_IN,MF_TuleR_S10_STORAGE_GW_2_IN,MF_TuleR_S10_STORAGE_SOIL_IN,MF_TuleR_S10_SWE_OBSERVED_IN,MF_TuleR_S10_TEMPERATURE_AIR_DEGF,MF_TuleR_S20_ET_POTENTIAL_IN,MF_TuleR_S20_FLOW_CFS,MF_TuleR_S20_PRECIP_INC_IN,MF_TuleR_S20_SATURATION_FRACTION_ININ,MF_TuleR_S20_STORAGE_GW_1_IN,MF_TuleR_S20_STORAGE_GW_2_IN,MF_TuleR_S20_STORAGE_SOIL_IN,MF_TuleR_S20_SWE_OBSERVED_IN,MF_TuleR_S20_TEMPERATURE_AIR_DEGF,NF_TuleR_S10_ET_POTENTIAL_IN,NF_TuleR_S10_FLOW_CFS,NF_TuleR_S10_PRECIP_INC_IN,NF_TuleR_S10_SATURATION_FRACTION_ININ,NF_TuleR_S10_STORAGE_GW_1_IN,NF_TuleR_S10_STORAGE_GW_2_IN,NF_TuleR_S10_STORAGE_SOIL_IN,NF_TuleR_S10_SWE_OBSERVED_IN,NF_TuleR_S10_TEMPERATURE_AIR_DEGF,ReservoirInflow_FLOW_CFS,ReservoirInflow_FLOW_OBSERVED_CFS,SF_TuleR_S10_ET_POTENTIAL_IN,SF_TuleR_S10_FLOW_CFS,SF_TuleR_S10_PRECIP_INC_IN,SF_TuleR_S10_SATURATION_FRACTION_ININ,SF_TuleR_S10_STORAGE_GW_1_IN,SF_TuleR_S10_STORAGE_GW_2_IN,SF_TuleR_S10_STORAGE_SOIL_IN,SF_TuleR_S10_SWE_OBSERVED_IN,SF_TuleR_S10_TEMPERATURE_AIR_DEGF,TuleR_S10_ET_POTENTIAL_IN,TuleR_S10_FLOW_CFS,TuleR_S10_PRECIP_INC_IN,TuleR_S10_SATURATION_FRACTION_ININ,TuleR_S10_STORAGE_GW_1_IN,TuleR_S10_STORAGE_GW_2_IN,TuleR_S10_STORAGE_SOIL_IN,TuleR_S10_SWE_OBSERVED_IN,TuleR_S10_TEMPERATURE_AIR_DEGF,TuleR_S20_ET_POTENTIAL_IN,TuleR_S20_FLOW_CFS,TuleR_S20_PRECIP_INC_IN,TuleR_S20_SATURATION_FRACTION_ININ,TuleR_S20_STORAGE_GW_1_IN,TuleR_S20_STORAGE_GW_2_IN,TuleR_S20_STORAGE_SOIL_IN,TuleR_S20_SWE_OBSERVED_IN,TuleR_S20_TEMPERATURE_AIR_DEGF
11/16/1981,0.007101783,1.18,0.00854,0.49371,0.0050,0.5472,2.4686,0.0000,52.919,0.005302136,42.7,0.02054,0.59685,0.1693,2.180,2.9843,0.054,44.760,0.007136407,18.0,0.01054,0.50614,0.0468,1.295,2.5307,0.0083,52.762,74,67.0,0.006722049,9.6,0.00509,0.49521,0.0145,0.8249,2.4760,0.0000,51.075,0.010273288,1.190,0.00417,0.25540,0.00000,0.5117,1.2770,0,63.955,0.0091349,1.43,0.00561,0.34385,0.0000,0.5118,1.7193,0.00000,60.271
11/17/1981,0.006058386,0.98,0.01013,0.49551,0.0016,0.5459,2.4775,0.0000,48.472,0.004552643,22.0,0.01134,0.59703,0.0569,2.331,2.9851,0.075,40.649,0.006121102,11.5,0.01160,0.50749,0.0183,1.330,2.5374,0.0124,48.465,44,59.4,0.005818803,7.0,0.00793,0.49538,0.0038,0.8265,2.4769,0.0038,47.061,0.008555599,1.173,0.00968,0.25375,0.00000,0.5043,1.2688,0,58.581,0.00772065,1.41,0.01078,0.34382,0.0000,0.5045,1.7191,0.00000,55.428
11/18/1981,0.005131214,1.14,0.01212,0.50668,0.0049,0.5451,2.5334,0.0000,43.960,0.003930095,17.7,0.01912,0.59792,0.0379,2.367,2.9896,0.144,36.777,0.005145933,12.5,0.01410,0.51363,0.0246,1.344,2.5681,0.0216,43.805,42,64.6,0.004939897,8.0,0.01267,0.49849,0.0093,0.8211,2.4924,0.0064,42.688,0.006833923,1.156,0.00605,0.25376,0.00000,0.4971,1.2688,0,52.131,0.006297192,1.39,0.00842,0.34826,0.0000,0.4973,1.7413,0.00000,49.706
11/19/1981,0.005483568,1.15,0.00601,0.51482,0.0050,0.5491,2.5741,0.0000,45.925,0.004209282,22.4,0.01488,0.59868,0.0609,2.419,2.9934,0.164,38.679,0.005387885,15.9,0.00708,0.51757,0.0373,1.384,2.5879,0.0197,45.257,53,95.9,0.005160095,10.9,0.00691,0.50570,0.0203,0.8347,2.5285,0.0024,44.053,0.006692747,1.140,0.00034,0.25334,0.00000,0.4900,1.2667,0,51.609,0.006386979,1.37,0.00190,0.35071,0.0000,0.4902,1.7536,0.00000,50.231
11/20/1981,0.005950355,0.96,0.00113,0.51553,0.0015,0.5482,2.5777,0.0000,48.293,0.004586848,24.0,0.00497,0.59875,0.0666,2.490,2.9938,0.123,41.066,0.005817008,10.0,0.00027,0.51794,0.0087,1.404,2.5897,0.0128,47.501,45,44.6,0.005606689,7.5,0.00242,0.50614,0.0061,0.8431,2.5307,0.0004,46.449,0.006913769,1.124,0.00004,0.25080,0.00000,0.4830,1.2540,0,52.610,0.006729965,1.35,0.00018,0.35003,0.0000,0.4832,1.7501,0.00000,51.814
11/21/1981,0.006444198,0.88,0.00011,0.51407,0.0001,0.5420,2.5703,0.0000,50.609,0.004984443,19.3,0.00013,0.59875,0.0387,2.542,2.9938,0.071,43.399,0.006308137,8.4,0.00000,0.51567,0.0016,1.397,2.5783,0.0077,49.849,37,46.6,0.006104767,6.3,0.00192,0.50535,0.0012,0.8360,2.5268,0.0000,48.891,0.00760099,1.108,0.00004,0.24630,0.00000,0.4761,1.2315,0,55.413,0.007317172,1.33,0.00013,0.34578,0.0000,0.4763,1.7289,0.00000,54.284
11/22/1981,0.006859628,0.86,0.00000,0.50765,0.0000,0.5343,2.5383,0.0000,52.445,0.005299851,14.8,0.00000,0.59806,0.0126,2.554,2.9903,0.042,45.126,0.006754844,8.2,0.00000,0.50814,0.0003,1.384,2.5407,0.0048,51.818,32,44.2,0.006523618,6.0,0.00000,0.50230,0.0002,0.8250,2.5115,0.0000,50.783,0.008250759,1.092,0.00000,0.24101,0.00000,0.4693,1.2051,0,57.878,0.007902273,1.31,0.00000,0.33818,0.0000,0.4695,1.6909,0.00000,56.575
11/23/1981,0.007060159,0.86,0.00000,0.49708,0.0000,0.5267,2.4854,0.0000,53.323,0.005385393,13.0,0.00000,0.59337,0.0024,2.537,2.9668,0.023,45.622,0.006938272,8.3,0.00000,0.49767,0.0001,1.370,2.4884,0.0030,52.622,31,43.1,0.006668011,5.9,0.00000,0.49566,0.0000,0.8134,2.4783,0.0000,51.434,0.00894783,1.076,0.00000,0.23545,0.00000,0.4626,1.1773,0,60.334,0.008339106,1.29,0.00000,0.32965,0.0000,0.4628,1.6482,0.00000,58.194
11/24/1981,0.005930023,0.85,0.00232,0.48745,0.0000,0.5192,2.4373,0.0000,48.378,0.004463808,12.9,0.00143,0.58629,0.0005,2.513,2.9315,0.019,40.543,0.005895848,8.4,0.00258,0.48848,0.0000,1.355,2.4424,0.0034,47.970,30,66.4,0.00560966,5.9,0.00155,0.48773,0.0000,0.8018,2.4387,0.0000,46.566,0.007737002,1.061,0.00372,0.23064,0.00000,0.4559,1.1532,0,56.115,0.007195563,1.28,0.00332,0.32236,0.0000,0.4562,1.6118,0.00000,53.924
11/25/1981,0.004272631,0.84,0.00323,0.48387,0.0000,0.5117,2.4194,0.0001,39.338,0.00151368,13.1,0.00215,0.58333,0.0001,2.487,2.9166,0.027,32.088,0.004084891,8.4,0.00429,0.48515,0.0000,1.341,2.4258,0.0107,39.656,31,51.1,0.003678294,5.9,0.00355,0.48408,0.0000,0.7903,2.4204,0.0051,37.914,0.005875717,1.045,0.00377,0.22890,0.00000,0.4494,1.1445,0,48.294,0.005424886,1.26,0.00369,0.31973,0.0000,0.4496,1.5986,0.00000,45.906
11/26/1981,0.003187343,0.84,0.01178,0.48367,0.0000,0.5044,2.4183,0.0205,35.922,0.000225765,13.2,0.00794,0.58305,0.0000,2.461,2.9152,0.084,27.696,0.002866061,8.5,0.01118,0.48505,0.0000,1.328,2.4253,0.0433,35.982,31,55.6,0.002231687,5.9,0.01139,0.48355,0.0000,0.7790,2.4178,0.0393,34.086,0.005724215,1.031,0.01526,0.22846,0.00000,0.4430,1.1423,0,47.586,0.004977741,1.24,0.01438,0.31933,0.0000,0.4432,1.5967,0.00091,43.560
11/27/1981,0.00337835,1.09,0.03836,0.50322,0.0075,0.4981,2.5161,0.0467,35.907,0.000217504,13.4,0.03773,0.58308,0.0000,2.436,2.9154,0.287,25.848,0.002687617,8.5,0.03958,0.49629,0.0003,1.314,2.4814,0.1450,35.088,31,67.3,0.002331864,5.8,0.03498,0.49192,0.0000,0.7679,2.4596,0.1205,33.411,0.005701652,1.016,0.03696,0.25735,0.00000,0.4367,1.2867,0,47.514,0.004926282,1.22,0.04004,0.34785,0.0001,0.4369,1.7393,0.00208,43.298
11/28/1981,0.003373729,4.50,0.04826,0.54655,0.0742,0.5761,2.7328,0.0468,35.994,0.000220092,13.4,0.05311,0.58310,0.0000,2.411,2.9155,0.565,25.911,0.00273968,10.7,0.05031,0.53376,0.0115,1.308,2.6688,0.2875,34.959,37,61.4,0.002326546,5.8,0.05086,0.51663,0.0000,0.7569,2.5831,0.2127,33.502,0.005310574,1.001,0.03798,0.32257,0.00000,0.4304,1.6129,0,45.607,0.004743122,1.22,0.04483,0.42626,0.0006,0.4314,2.1313,0.00208,42.379
11/29/1981,0.004052193,4.88,0.02556,0.57312,0.0768,0.7462,2.8656,0.0558,38.184,0.000562936,13.5,0.03437,0.58344,0.0000,2.386,2.9172,0.783,29.534,0.003328798,14.0,0.02575,0.56011,0.0266,1.326,2.8005,0.3872,37.210,42,65.7,0.003161523,7.0,0.03182,0.54849,0.0062,0.7480,2.7424,0.2853,36.086,0.005340062,0.987,0.01654,0.37025,0.00000,0.4243,1.8513,0,45.823,0.004882661,1.37,0.02045,0.48109,0.0075,0.4314,2.4055,0.00208,43.284
11/30/1981,0.004255174,3.25,0.01297,0.57791,0.0466,0.8631,2.8896,0.0626,39.574,0.001504103,13.7,0.02250,0.58567,0.0019,2.361,2.9284,0.896,32.265,0.003875985,13.6,0.01343,0.56563,0.0250,1.354,2.8281,0.4262,38.878,43,59.4,0.00389621,9.7,0.01638,0.56137,0.0174,0.7579,2.8068,0.3048,37.663,0.00560696,0.973,0.00112,0.37594,0.00000,0.4182,1.8797,0,47.229,0.005103664,1.34,0.00559,0.48704,0.0068,0.4432,2.4352,0.00117,44.547
12/1/1981,0.00450789,3.25,0.00818,0.58182,0.0434,0.9530,2.9091,0.0528,41.222,0.003415832,15.7,0.01073,0.58710,0.0124,2.349,2.9355,0.906,34.719,0.004415123,15.2,0.00788,0.56891,0.0315,1.388,2.8446,0.4236,40.537,50,49.6,0.00420403,13.4,0.00982,0.56860,0.0332,0.7891,2.8430,0.2791,39.178,0.005650116,0.959,0.00081,0.37606,0.00000,0.4122,1.8803,0,47.496,0.005241804,1.39,0.00395,0.48841,0.0085,0.4557,2.4421,0.00000,45.362
12/2/1981,0.004954367,1.39,0.00108,0.58228,0.0074,0.9884,2.9114,0.0321,43.885,0.003963617,17.3,0.00080,0.59073,0.0225,2.350,2.9537,0.894,37.795,0.00477633,14.3,0.00203,0.57269,0.0286,1.418,2.8634,0.4017,42.820,49,51.8,0.004629774,14.2,0.00210,0.57268,0.0383,0.8317,2.8634,0.2678,41.913,0.005644445,0.945,0.00007,0.37237,0.00000,0.4063,1.8618,0,47.523,0.005451604,1.18,0.00046,0.48805,0.0009,0.4591,2.4402,0.00000,46.544
12/3/1981,0.005200025,1.17,0.00156,0.58228,0.0021,0.9836,2.9114,0.0065,45.271,0.004178814,25.6,0.00128,0.59710,0.0704,2.389,2.9855,0.870,39.244,0.004992893,20.6,0.00212,0.57580,0.0590,1.468,2.8790,0.3753,44.086,73,52.9,0.00493472,23.2,0.00440,0.57579,0.0762,0.9100,2.8789,0.2531,43.705,0.00569603,0.932,0.00013,0.36562,0.00000,0.4005,1.8281,0,47.824,0.005619098,1.16,0.00077,0.48522,0.0001,0.4534,2.4261,0.00000,47.442
12/4/1981,0.005287558,1.14,0.00048,0.58098,0.0002,0.9713,2.9049,0.0001,45.781,0.004260913,34.6,0.00048,0.59926,0.1170,2.509,2.9963,0.861,39.794,0.005064385,24.6,0.00008,0.57460,0.0763,1.557,2.8730,0.3543,44.527,92,57.7,0.005055752,29.9,0.00230,0.57511,0.1037,1.0352,2.8756,0.2296,44.415,0.005558897,0.918,0.00006,0.35845,0.00000,0.3948,1.7922,0,47.180,0.005565931,1.15,0.00031,0.47952,0.0000,0.4470,2.3976,0.00000,47.222
12/5/1981,0.00531541,1.19,0.00000,0.57521,0.0000,0.9576,2.8761,0.0000,45.970,0.004286496,37.5,0.00000,0.59909,0.1306,2.670,2.9955,0.801,39.996,0.005090064,23.8,0.00000,0.57050,0.0703,1.655,2.8525,0.3064,44.722,93,56.1,0.005028339,28.0,0.00000,0.57330,0.0914,1.1751,2.8665,0.1790,44.317,0.005462487,0.905,0.00000,0.35126,0.00000,0.3891,1.7563,0,46.729,0.005507451,1.15,0.00000,0.47167,0.0000,0.4406,2.3584,0.00000,46.964
12/6/1981,0.005368441,1.25,0.00000,0.56680,0.0000,0.9439,2.8340,0.0000,46.286,0.00440201,32.7,0.00000,0.59703,0.1024,2.816,2.9851,0.725,40.753,0.005136958,18.1,0.00000,0.56399,0.0418,1.721,2.8200,0.2526,45.035,74,91.6,0.005115071,20.1,0.00000,0.56938,0.0572,1.2670,2.8469,0.1314,44.839,0.005399235,0.892,0.00000,0.34447,0.00000,0.3835,1.7223,0,46.438,0.005504129,1.15,0.00000,0.46295,0.0000,0.4343,2.3148,0.00000,46.981
12/7/1981,0.005716503,1.30,0.00000,0.55793,0.0000,0.9304,2.7897,0.0000,48.080,0.004799842,33.7,0.00000,0.59378,0.1109,2.929,2.9689,0.609,43.155,0.005411232,15.9,0.00000,0.55637,0.0314,1.753,2.7818,0.1804,46.543,67,57.4,0.005508821,13.9,0.00000,0.56258,0.0297,1.3099,2.8129,0.0947,46.956,0.005448036,0.879,0.00000,0.33797,0.00000,0.3781,1.6899,0,46.720,0.005638785,1.14,0.00000,0.45415,0.0000,0.4281,2.2707,0.00000,47.681
12/8/1981,0.005642015,1.33,0.00000,0.54885,0.0000,0.9171,2.7442,0.0000,47.745,0.004725048,36.1,0.00000,0.58937,0.1159,3.069,2.9468,0.478,42.747,0.005385664,12.8,0.00000,0.54811,0.0141,1.770,2.7405,0.1155,46.433,62,55.0,0.005434383,10.1,0.00000,0.55405,0.0127,1.3195,2.7702,0.0570,46.598,0.00539727,0.867,0.00000,0.33173,0.00000,0.3726,1.6587,0,46.487,0.005626127,1.14,0.00000,0.44528,0.0000,0.4219,2.2264,0.00000,47.652
12/9/1981,0.005264116,1.36,0.00000,0.54013,0.0000,0.9040,2.7006,0.0000,45.812,0.004227641,23.6,0.00000,0.58389,0.0464,3.153,2.9195,0.433,39.715,0.005166416,10.5,0.00000,0.53967,0.0030,1.762,2.6984,0.0925,45.184,46,53.1,0.005052102,8.1,0.00000,0.54567,0.0031,1.3102,2.7283,0.0333,44.492,0.005822362,0.854,0.00000,0.32556,0.00000,0.3673,1.6278,0,48.648,0.005792477,1.13,0.00000,0.43635,0.0000,0.4159,2.1817,0.00000,48.493
12/10/1981,0.005415376,1.37,0.00009,0.53162,0.0000,0.8910,2.6581,0.0000,46.605,0.004214243,17.7,0.00000,0.57826,0.0147,3.159,2.8913,0.430,39.654,0.005308122,10.2,0.00006,0.53132,0.0007,1.746,2.6566,0.0882,45.908,39,51.1,0.0051345,7.8,0.00009,0.53756,0.0007,1.2937,2.6878,0.0252,44.924,0.006420566,0.842,0.00079,0.31933,0.00000,0.3621,1.5967,0,51.449,0.006143762,1.12,0.00048,0.42725,0.0000,0.4099,2.1362,0.00000,50.170
12/11/1981,0.005495548,1.38,0.00009,0.52312,0.0000,0.8783,2.6156,0.0000,47.061,0.004310197,17.6,0.00000,0.57262,0.0127,3.145,2.8631,0.424,40.298,0.005287707,10.3,0.00006,0.52300,0.0002,1.728,2.6150,0.0853,45.892,39,55.7,0.005208323,8.0,0.00009,0.52954,0.0002,1.2757,2.6477,0.0242,45.404,0.006012693,0.830,0.00079,0.31418,0.00000,0.3569,1.5709,0,49.610,0.005900076,1.11,0.00048,0.41901,0.0000,0.4041,2.0951,0.00000,49.078
12/12/1981,0.00506138,1.38,0.00000,0.51476,0.0000,0.8657,2.5738,0.0000,44.748,0.003821439,17.6,0.00000,0.56698,0.0102,3.129,2.8349,0.411,37.059,0.004928469,10.4,0.00000,0.51489,0.0000,1.710,2.5745,0.0806,43.838,39,52.3,0.004772663,8.2,0.00000,0.52172,0.0000,1.2576,2.6086,0.0213,42.907,0.006125408,0.818,0.00000,0.30888,0.00000,0.3518,1.5444,0,50.154,0.005794413,1.10,0.00000,0.41060,0.0000,0.3983,2.0530,0.00000,48.557
12/13/1981,0.004932956,1.38,0.00000,0.50677,0.0000,0.8533,2.5338,0.0000,43.974,0.003320239,16.5,0.00000,0.56146,0.0026,3.105,2.8073,0.394,35.618,0.004938322,10.5,0.00000,0.50700,0.0000,1.693,2.5350,0.0755,43.712,39,50.1,0.004633847,8.4,0.00000,0.51430,0.0000,1.2396,2.5715,0.0182,41.944,0.006754803,0.807,0.00000,0.30298,0.00000,0.3467,1.5149,0,52.959,0.00614934,1.09,0.00000,0.40180,0.0000,0.3926,2.0090,0.00000,50.158
12/14/1981,0.005430112,1.38,0.00000,0.49848,0.0000,0.8411,2.4924,0.0000,46.675,0.004087691,16.3,0.00000,0.55555,0.0005,3.075,2.7777,0.372,38.892,0.005441419,10.6,0.00000,0.49870,0.0000,1.675,2.4935,0.0680,46.466,39,50.0,0.005142453,8.5,0.00000,0.50666,0.0000,1.2219,2.5333,0.0134,44.881,0.007225831,0.795,0.00000,0.29677,0.00000,0.3418,1.4838,0,54.929,0.006665806,1.07,0.00000,0.39264,0.0000,0.3870,1.9632,0.00000,52.497
12/15/1981,0.005803569,1.37,0.00000,0.48950,0.0000,0.8291,2.4475,0.0000,48.590,0.004381784,16.5,0.00000,0.55049,0.0005,3.043,2.7524,0.338,40.787,0.005747075,10.6,0.00000,0.48976,0.0000,1.658,2.4488,0.0577,48.084,39,50.9,0.00549403,8.6,0.00000,0.49839,0.0000,1.2044,2.4920,0.0062,46.794,0.007383636,0.784,0.00000,0.29043,0.00000,0.3369,1.4522,0,55.575,0.00692682,1.06,0.00000,0.38326,0.0000,0.3814,1.9163,0.00000,53.658
12/16/1981,0.00581253,1.36,0.00000,0.48021,0.0000,0.8172,2.4010,0.0000,48.682,0.004416629,17.3,0.00000,0.54511,0.0044,3.015,2.7255,0.298,41.029,0.005685091,10.6,0.00000,0.48064,0.0000,1.641,2.4032,0.0465,47.880,40,50.1,0.005460839,8.6,0.00000,0.48992,0.0000,1.1872,2.4496,0.0016,46.717,0.006926109,0.772,0.00000,0.28439,0.00000,0.3321,1.4219,0,53.738,0.006662648,1.05,0.00000,0.37430,0.0000,0.3760,1.8715,0.00000,52.591
12/17/1981,0.005816987,1.34,0.00000,0.47091,0.0000,0.8055,2.3545,0.0000,48.732,0.004485618,17.8,0.00000,0.53865,0.0061,2.991,2.6932,0.258,41.485,0.005612706,10.6,0.00000,0.47163,0.0000,1.624,2.3582,0.0350,47.606,40,53.8,0.005462319,8.6,0.00000,0.48151,0.0000,1.1702,2.4076,0.0000,46.797,0.006802034,0.761,0.00000,0.27876,0.00000,0.3273,1.3938,0,53.225,0.006494429,1.03,0.00000,0.36603,0.0000,0.3706,1.8302,0.00000,51.885
12/18/1981,0.005759082,1.33,0.00000,0.46165,0.0000,0.7940,2.3083,0.0000,48.456,0.004513114,17.3,0.00000,0.53164,0.0033,2.967,2.6582,0.221,41.683,0.00556669,10.6,0.00000,0.46273,0.0000,1.607,2.3136,0.0266,47.401,40,46.5,0.005437593,8.6,0.00000,0.47316,0.0000,1.1535,2.3658,0.0000,46.689,0.006942233,0.751,0.00000,0.27330,0.00000,0.3226,1.3665,0,53.814,0.006494245,1.02,0.00000,0.35825,0.0000,0.3653,1.7913,0.00000,51.881
12/19/1981,0.006242736,1.31,0.00163,0.45260,0.0000,0.7826,2.2630,0.0000,50.670,0.004785827,16.8,0.00417,0.52525,0.0007,2.939,2.6263,0.175,43.283,0.006195057,10.5,0.00243,0.45409,0.0000,1.590,2.2704,0.0208,50.253,39,52.6,0.005904458,8.6,0.00053,0.46471,0.0000,1.1370,2.3236,0.0000,48.873,0.008291865,0.740,0.00071,0.26757,0.00000,0.3180,1.3379,0,59.002,0.00757015,1.00,0.00117,0.35056,0.0000,0.3601,1.7528,0.00000,56.242
12/20/1981,0.005866408,1.30,0.02701,0.45082,0.0000,0.7715,2.2541,0.0000,48.804,0.004443054,16.7,0.02326,0.52398,0.0001,2.909,2.6199,0.159,41.232,0.006020336,10.5,0.02854,0.45287,0.0000,1.574,2.2644,0.0202,49.201,39,61.4,0.005578361,8.5,0.02291,0.46080,0.0000,1.1207,2.3040,0.0003,47.120,0.00844971,0.729,0.02534,0.26543,0.00000,0.3135,1.3272,0,59.559,0.007590642,0.99,0.03033,0.34938,0.0000,0.3549,1.7469,0.00000,56.217
12/21/1981,0.004413938,1.71,0.08018,0.52299,0.0136,0.7612,2.6150,0.0000,40.845,0.001526627,16.8,0.11405,0.54445,0.0017,2.879,2.7223,0.418,32.744,0.004317923,10.8,0.09024,0.51303,0.0031,1.558,2.5651,0.1222,41.515,40,345.1,0.003787471,8.6,0.08010,0.50982,0.0011,1.1047,2.5491,0.0867,39.168,0.006749459,0.719,0.03809,0.31521,0.00000,0.3090,1.5761,0,52.997,0.005963922,0.99,0.05840,0.42063,0.0011,0.3499,2.1031,0.00000,49.209
12/22/1981,0.003437384,12.01,0.06894,0.59494,0.2139,0.9754,2.9747,0.0000,36.936,0.000233927,20.9,0.12397,0.55130,0.0244,2.870,2.7565,0.832,27.776,0.00298397,27.2,0.07931,0.56563,0.0832,1.605,2.8282,0.2735,37.098,83,182.1,0.002452537,19.6,0.07265,0.54614,0.0500,1.1239,2.7307,0.2020,35.155,0.005675863,0.708,0.01445,0.35546,0.00000,0.3046,1.7773,0,48.078,0.005070744,2.17,0.03461,0.48853,0.0494,0.3946,2.4426,0.00000,44.723
12/23/1981,0.003275172,7.16,0.01567,0.59876,0.1064,1.3255,2.9938,0.0040,35.863,0.000223436,18.0,0.03261,0.55130,0.0078,2.868,2.7565,0.986,27.842,0.002751832,20.1,0.01754,0.57291,0.0434,1.705,2.8646,0.3165,35.749,64,123.1,0.002313857,16.4,0.01534,0.54893,0.0320,1.1853,2.7446,0.2092,34.326,0.005070986,0.698,0.00100,0.36096,0.00000,0.3002,1.8048,0,44.935,0.004619041,1.63,0.00570,0.49730,0.0243,0.4810,2.4865,0.00000,42.232
12/24/1981,0.003818044,2.43,0.00154,0.59883,0.0186,1.4235,2.9942,0.0052,37.101,0.001267934,16.9,0.00360,0.55130,0.0033,2.846,2.7565,1.018,30.876,0.003226559,12.6,0.00237,0.57351,0.0099,1.728,2.8676,0.3309,37.102,44,97.5,0.003081803,9.9,0.00041,0.54911,0.0061,1.1983,2.7456,0.2101,35.957,0.005076561,0.688,0.00002,0.36101,0.00000,0.2959,1.8051,0,44.958,0.004662929,1.06,0.00033,0.49765,0.0027,0.5011,2.4883,0.00000,42.521
12/25/1981,0.004497712,1.58,0.00000,0.59895,0.0023,1.4207,2.9947,0.0001,41.589,0.003694356,17.3,0.00000,0.55150,0.0054,2.823,2.7575,0.955,36.280,0.004425028,10.8,0.00000,0.57550,0.0023,1.718,2.8775,0.3112,41.058,40,88.5,0.004351399,8.5,0.00000,0.55249,0.0009,1.1860,2.7624,0.2059,40.564,0.005250645,0.679,0.00000,0.35845,0.00000,0.2917,1.7922,0,45.891,0.005013041,1.02,0.00000,0.49703,0.0002,0.4964,2.4851,0.00000,44.591
12/26/1981,0.004838507,1.62,0.00000,0.59911,0.0015,1.4029,2.9956,0.0000,43.588,0.003966545,16.6,0.00000,0.56129,0.0026,2.800,2.8064,0.921,38.161,0.004724678,14.2,0.00000,0.58287,0.0200,1.713,2.9144,0.2906,42.857,48,82.4,0.004683377,13.6,0.00003,0.56912,0.0252,1.1814,2.8456,0.1924,42.558,0.005614331,0.669,0.00000,0.35240,0.00000,0.2875,1.7620,0,47.749,0.005345707,1.05,0.00000,0.49295,0.0000,0.4895,2.4647,0.00000,46.369
12/27/1981,0.004455891,1.78,0.00008,0.59544,0.0024,1.3873,2.9772,0.0000,41.248,0.00328073,19.2,0.00000,0.57378,0.0176,2.785,2.8689,0.982,35.387,0.004488653,19.3,0.00002,0.58343,0.0417,1.746,2.9171,0.2929,41.279,64,79.2,0.004351132,21.7,0.00024,0.57587,0.0561,1.2344,2.8793,0.1807,40.406,0.005646463,0.659,0.00126,0.34586,0.00000,0.2834,1.7293,0,47.895,0.005295611,1.08,0.00057,0.48555,0.0000,0.4825,2.4277,0.00000,46.031
12/28/1981,0.004347875,1.81,0.00143,0.58945,0.0013,1.3710,2.9473,0.0000,40.551,0.003094048,18.3,0.00063,0.57419,0.0125,2.781,2.8709,0.983,34.177,0.004161128,15.6,0.00060,0.57896,0.0230,1.779,2.8948,0.2877,40.575,52,86.5,0.004182231,14.6,0.00389,0.57386,0.0251,1.2824,2.8693,0.1856,39.308,0.005570986,0.650,0.00156,0.34128,0.00000,0.2793,1.7064,0,47.498,0.005201434,1.11,0.00165,0.47886,0.0000,0.4756,2.3943,0.00000,45.506
12/29/1981,0.004672893,2.48,0.03839,0.59037,0.0193,1.3554,2.9519,0.0000,42.508,0.003442947,20.3,0.02902,0.57334,0.0280,2.774,2.8667,1.111,35.534,0.004639375,17.3,0.03639,0.57966,0.0375,1.793,2.8983,0.3064,42.135,61,88.9,0.004429774,19.2,0.03840,0.57618,0.0537,1.3030,2.8809,0.2041,40.863,0.006078001,0.641,0.04185,0.34650,0.00000,0.2753,1.7325,0,49.923,0.005571592,1.25,0.04361,0.48289,0.0071,0.4694,2.4144,0.00000,47.407
12/30/1981,0.004897957,14.01,0.07888,0.60000,0.2486,1.5667,3.0000,0.0000,43.708,0.003515818,43.6,0.09072,0.57376,0.1605,2.863,2.8688,1.386,35.984,0.004929405,69.9,0.08930,0.59248,0.3002,1.983,2.9624,0.3453,43.609,202,256.8,0.004665885,70.1,0.07453,0.59247,0.2709,1.5080,2.9623,0.2605,42.105,0.006903683,0.762,0.04868,0.44062,0.00702,0.2757,2.2031,0,53.536,0.006172036,3.24,0.06435,0.55605,0.0861,0.5505,2.7803,0.00000,50.199
12/31/1981,0.004684417,19.52,0.07883,0.60000,0.3426,2.1271,3.0000,0.0002,42.396,0.002342087,59.3,0.10486,0.57376,0.2309,3.142,2.8688,1.750,33.845,0.004476208,109.4,0.09351,0.59295,0.4644,2.563,2.9647,0.3927,42.456,279,240.8,0.00438771,85.6,0.07037,0.59602,0.3208,1.9375,2.9801,0.3813,40.706,0.00680732,1.013,0.02862,0.46957,0.01911,0.3008,2.3478,0,53.111,0.00609069,4.53,0.05315,0.58456,0.1363,0.7649,2.9228,0.00000,49.751
