number,value,datetime_start,datetime_complete,duration,params_batch_size,params_epochs,params_hidden_size,params_num_layers,params_output_dropout,params_schedule_pairs,params_seq_length_1D,params_seq_length_1H,state
72,-1000000000.0,2026-02-26 16:45:23.285653,2026-02-26 16:45:23.292027,0 days 00:00:00.006374,64,4,64,1,0.5760179820149437,"((0.7, 0.2), (0.01, 0.002, 0.0005))",118,131,COMPLETE
71,-1000000000.0,2026-02-26 16:45:23.279645,2026-02-26 16:45:23.287892,0 days 00:00:00.008247,128,2,64,1,0.3173972683758767,"((0.5, 0.25), (0.01, 0.005, 0.001))",136,324,COMPLETE
70,-1000000000.0,2026-02-26 16:45:23.278630,2026-02-26 16:45:23.285324,0 days 00:00:00.006694,128,4,64,1,0.5575603649423271,"((0.6, 0.2), (0.005, 0.0015, 0.0005))",69,230,COMPLETE
69,-1000000000.0,2026-02-26 16:45:23.271685,2026-02-26 16:45:23.279034,0 days 00:00:00.007349,64,4,128,1,0.5820193035945287,"((0.6, 0.2), (0.005, 0.0015, 0.0005))",61,162,COMPLETE
68,-1000000000.0,2026-02-26 16:45:23.271061,2026-02-26 16:45:23.278087,0 days 00:00:00.007026,64,4,128,1,0.43632975096143434,"((0.7, 0.2), (0.01, 0.002, 0.0005))",60,164,COMPLETE
67,-1000000000.0,2026-02-26 16:45:23.263740,2026-02-26 16:45:23.270661,0 days 00:00:00.006921,32,4,256,1,0.5247888295454738,"((0.7, 0.2), (0.01, 0.002, 0.0005))",79,256,COMPLETE
66,-1000000000.0,2026-02-26 16:45:23.263355,2026-02-26 16:45:23.271245,0 days 00:00:00.007890,32,4,256,1,0.5295282308464422,"((0.7, 0.2), (0.01, 0.002, 0.0005))",130,263,COMPLETE
95,-1000000000.0,2026-02-26 16:45:23.380325,2026-02-26 16:45:23.388835,0 days 00:00:00.008510,64,4,128,1,0.244679365501838,"((0.7, 0.2), (0.01, 0.002, 0.0005))",120,323,COMPLETE
96,-1000000000.0,2026-02-26 16:45:23.384490,2026-02-26 16:45:23.392256,0 days 00:00:00.007766,64,4,128,1,0.24184514745668567,"((0.5, 0.25), (0.01, 0.005, 0.001))",129,301,COMPLETE
97,-1000000000.0,2026-02-26 16:45:23.389179,2026-02-26 16:45:23.397412,0 days 00:00:00.008233,32,4,64,1,0.1086419934744398,"((0.5, 0.25), (0.01, 0.005, 0.001))",67,301,COMPLETE
113,-1000000000.0,2026-02-26 16:45:23.482958,2026-02-26 16:45:23.493252,0 days 00:00:00.010294,64,2,256,1,0.15048676480214238,"((0.6, 0.2), (0.005, 0.0015, 0.0005))",100,135,COMPLETE
