number,value,datetime_start,datetime_complete,duration,params_batch_size,params_epochs,params_hidden_size,params_num_layers,params_output_dropout,params_schedule_pairs,params_seq_length_1D,params_seq_length_1H,state
98,-1000000000.0,2026-02-26 16:45:22.881432,2026-02-26 16:45:22.891632,0 days 00:00:00.010200,32,4,64,1,0.3720216836676659,"((0.7, 0.2), (0.01, 0.002, 0.0005))",96,282,COMPLETE
111,-1000000000.0,2026-02-26 16:45:22.954710,2026-02-26 16:45:22.966709,0 days 00:00:00.011999,32,4,128,1,0.2930901219248908,"((0.7, 0.2), (0.01, 0.002, 0.0005))",93,353,COMPLETE
110,-1000000000.0,2026-02-26 16:45:22.949820,2026-02-26 16:45:22.959991,0 days 00:00:00.010171,32,2,64,1,0.5979712495040086,"((0.7, 0.2), (0.01, 0.002, 0.0005))",63,178,COMPLETE
109,-1000000000.0,2026-02-26 16:45:22.941291,2026-02-26 16:45:22.953682,0 days 00:00:00.012391,128,2,64,1,0.3315164243989951,"((0.5, 0.25), (0.01, 0.005, 0.001))",71,158,COMPLETE
108,-1000000000.0,2026-02-26 16:45:22.937775,2026-02-26 16:45:22.947747,0 days 00:00:00.009972,128,2,256,1,0.5288597808615147,"((0.5, 0.25), (0.01, 0.005, 0.001))",148,161,COMPLETE
107,-1000000000.0,2026-02-26 16:45:22.927647,2026-02-26 16:45:22.940031,0 days 00:00:00.012384,64,3,256,1,0.5332203045493269,"((0.7, 0.2), (0.01, 0.002, 0.0005))",148,265,COMPLETE
106,-1000000000.0,2026-02-26 16:45:22.926291,2026-02-26 16:45:22.936715,0 days 00:00:00.010424,64,3,256,1,0.24698739278627602,"((0.7, 0.2), (0.01, 0.002, 0.0005))",68,171,COMPLETE
105,-1000000000.0,2026-02-26 16:45:22.915968,2026-02-26 16:45:22.925873,0 days 00:00:00.009905,64,2,256,1,0.30990547459322565,"((0.7, 0.2), (0.01, 0.002, 0.0005))",145,196,COMPLETE
104,-1000000000.0,2026-02-26 16:45:22.914247,2026-02-26 16:45:22.925441,0 days 00:00:00.011194,64,2,256,1,0.25698024135192565,"((0.7, 0.2), (0.01, 0.002, 0.0005))",146,192,COMPLETE
103,-1000000000.0,2026-02-26 16:45:22.905163,2026-02-26 16:45:22.915255,0 days 00:00:00.010092,64,2,256,1,0.27715927138669616,"((0.7, 0.2), (0.01, 0.002, 0.0005))",141,222,COMPLETE
102,-1000000000.0,2026-02-26 16:45:22.902987,2026-02-26 16:45:22.913488,0 days 00:00:00.010501,64,2,256,1,0.28498657858797394,"((0.7, 0.2), (0.01, 0.002, 0.0005))",143,182,COMPLETE
101,-1000000000.0,2026-02-26 16:45:22.893219,2026-02-26 16:45:22.903389,0 days 00:00:00.010170,32,2,128,1,0.4989672684353442,"((0.6, 0.2), (0.005, 0.0015, 0.0005))",143,369,COMPLETE
100,-1000000000.0,2026-02-26 16:45:22.892676,2026-02-26 16:45:22.902285,0 days 00:00:00.009609,32,2,128,1,0.4947995160012049,"((0.6, 0.2), (0.005, 0.0015, 0.0005))",106,138,COMPLETE
99,-1000000000.0,2026-02-26 16:45:22.882539,2026-02-26 16:45:22.891817,0 days 00:00:00.009278,32,4,64,1,0.3713651297314989,"((0.7, 0.2), (0.01, 0.002, 0.0005))",147,149,COMPLETE
65,-1000000000.0,2026-02-26 16:45:22.687421,2026-02-26 16:45:22.697146,0 days 00:00:00.009725,32,2,128,1,0.5158449905474078,"((0.7, 0.2), (0.01, 0.002, 0.0005))",113,132,COMPLETE
64,-1000000000.0,2026-02-26 16:45:22.678670,2026-02-26 16:45:22.689086,0 days 00:00:00.010416,32,2,128,1,0.38424127374909994,"((0.7, 0.2), (0.01, 0.002, 0.0005))",108,135,COMPLETE
63,-1000000000.0,2026-02-26 16:45:22.676831,2026-02-26 16:45:22.685982,0 days 00:00:00.009151,32,2,128,1,0.5424313277885249,"((0.7, 0.2), (0.01, 0.002, 0.0005))",121,195,COMPLETE
16,-1000000000.0,2026-02-26 16:45:22.463909,2026-02-26 16:45:22.468626,0 days 00:00:00.004717,128,3,64,1,0.5179222935177465,"((0.6, 0.2), (0.005, 0.0015, 0.0005))",108,123,COMPLETE
29,-1000000000.0,2026-02-26 16:45:22.516166,2026-02-26 16:45:22.524601,0 days 00:00:00.008435,64,2,64,1,0.5512320534908776,"((0.6, 0.2), (0.005, 0.0015, 0.0005))",136,191,COMPLETE
28,-1000000000.0,2026-02-26 16:45:22.508499,2026-02-26 16:45:22.515345,0 days 00:00:00.006846,32,4,128,1,0.4384851784431275,"((0.7, 0.2), (0.01, 0.002, 0.0005))",99,372,COMPLETE
27,-1000000000.0,2026-02-26 16:45:22.507416,2026-02-26 16:45:22.515153,0 days 00:00:00.007737,32,2,128,1,0.44291934906998814,"((0.7, 0.2), (0.01, 0.002, 0.0005))",101,366,COMPLETE
26,-1000000000.0,2026-02-26 16:45:22.500544,2026-02-26 16:45:22.506622,0 days 00:00:00.006078,128,3,64,1,0.3450452144335552,"((0.5, 0.25), (0.01, 0.005, 0.001))",81,128,COMPLETE
25,-1000000000.0,2026-02-26 16:45:22.499109,2026-02-26 16:45:22.506829,0 days 00:00:00.007720,128,3,64,1,0.3498985424171785,"((0.5, 0.25), (0.01, 0.005, 0.001))",69,127,COMPLETE
24,-1000000000.0,2026-02-26 16:45:22.491942,2026-02-26 16:45:22.498340,0 days 00:00:00.006398,32,2,128,1,0.24014999381275892,"((0.7, 0.2), (0.01, 0.002, 0.0005))",98,242,COMPLETE
23,-1000000000.0,2026-02-26 16:45:22.491288,2026-02-26 16:45:22.498527,0 days 00:00:00.007239,32,4,128,1,0.26106079737059806,"((0.7, 0.2), (0.01, 0.002, 0.0005))",70,289,COMPLETE
22,-1000000000.0,2026-02-26 16:45:22.484424,2026-02-26 16:45:22.490281,0 days 00:00:00.005857,32,3,128,1,0.29517894341828965,"((0.7, 0.2), (0.01, 0.002, 0.0005))",88,222,COMPLETE
21,-1000000000.0,2026-02-26 16:45:22.483266,2026-02-26 16:45:22.490485,0 days 00:00:00.007219,32,3,128,1,0.2985603226398316,"((0.7, 0.2), (0.01, 0.002, 0.0005))",88,222,COMPLETE
