Col Number,,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
1622,10-Mar-99,24:00:00,9223.48,0.026798,362.190972,361.836819,0,0,1,0.028884,726.243643,723.317057,0,0,1,0.028894,183.598511,176.459331,0,0,1,0.028912,252.394399,225.266406,0,0,1,0.028888,264.493146,258.213244,0,0,1,0.02891,545.449956,545.026495,0,0,1,0.026712,359.97063,358.902307,0,0,1,0.026729,1067.34,1066.24,0,0,1,0.034336,515.564284,515.134171,0,0,1,0.034317,581.808015,576.825757,0,0,1,0.028911,489.618796,472.845545,0,0,1,0.028929,293.768192,237.084623,0,0,1,0.034287,332.133295,332.112939,0,0,1
1623,11-Mar-99,24:00:00,5153.16,0.036891,180.516432,180.503924,0,0,1,0.039667,518.516406,517.768268,0,0,1,0.039669,137.993024,135.948193,0,0,1,0.039674,167.645682,161.036935,0,0,1,0.039667,154.128378,153.067312,0,0,1,0.039674,256.477415,256.477415,0,0,1,0.036865,161.216525,161.216525,0,0,1,0.036868,668.356138,668.134506,0,0,1,0.047393,251.785284,251.776036,0,0,0.999256,0.047388,276.017792,275.980952,0,0,0.999259,0.039674,333.46398,329.445949,0,0,1,0.039678,164.487148,152.817152,0,0,1,0.047379,294.64906,294.64906,0,0,0.999263
1624,12-Mar-99,24:00:00,3352.33,0.026526,119.448188,119.448188,0,0,0.999103,0.031832,331.313973,331.152628,0,0,0.998342,0.031835,93.109114,92.535415,0,0,0.99832,0.031836,107.225871,106.003654,0,0,0.998301,0.031828,91.392894,91.353256,0,0,0.998342,0.031837,194.891558,194.891558,0,0,0.99857,0.026449,119.240469,119.240469,0,0,0.999121,0.026467,402.013869,401.997917,0,0,0.999118,0.034004,187.271845,187.271845,0,0,0.995637,0.033991,218.419757,218.419757,0,0,0.995643,0.031836,209.296248,208.563156,0,0,0.998332,0.031842,94.630329,93.628423,0,0,0.998329,0.033963,277.467115,277.467115,0,0,0.995654
1625,13-Mar-99,24:00:00,2612.92,0.033776,97.875645,97.875645,0,0,0.995655,0.028862,222.293047,222.290155,0,0,0.993948,0.028871,64.045704,64.004998,0,0,0.993908,0.028882,74.614393,74.614393,0,0,0.993874,0.028855,64.517157,64.517157,0,0,0.993949,0.028882,169.623103,169.623103,0,0,0.994796,0.033686,103.247725,103.247725,0,0,0.995697,0.033704,276.140619,276.140619,0,0,0.995689,0.043303,169.287148,169.287148,0,0,0.990389,0.043285,201.450274,201.450274,0,0,0.990398,0.028882,141.65873,141.65873,0,0,0.993929,0.028896,64.767324,64.767324,0,0,0.993922,0.043253,261.308663,261.308663,0,0,0.990413
1626,14-Mar-99,24:00:00,2435.61,0.008095,232.04643,227.481107,0.858176,0.80854,0.997537,0.008023,247.475504,243.345242,0.778782,0.726875,0.99813,0.008027,52.342984,50.374746,0.17013,0.117179,0.995432,0.008027,65.098749,59.077752,0.084143,0.029047,0.994504,0.008023,92.233982,78.938126,0.550641,0.498689,0.997473,0.008026,389.922396,380.492143,0.62907,0.576975,0.997362,0.008071,228.193246,211.076337,0.586078,0.536776,0.997654,0.008075,320.232091,318.297973,0.599164,0.549788,0.997563,0.010378,244.693223,242.504311,0.618234,0.526604,0.995985,0.010372,343.396398,307.69295,0.613484,0.521926,0.99604,0.008027,143.277722,129.381695,0.318604,0.266474,0.996363,0.008034,95.072364,57.221888,0.212751,0.159857,0.995283,0.010362,713.387069,688.17882,0.580724,0.489296,0.995606
1627,15-Mar-99,24:00:00,5576.90,0.038774,667.372899,664.392228,0,0,1,0.035804,460.68349,455.855122,0,0,1,0.035812,61.38554,56.458308,0,0,1,0.03581,74.044958,57.976206,0,0,1,0.035806,181.341083,168.51308,0,0,1,0.035811,892.826812,888.661446,0,0,1,0.038693,425.762607,419.503169,0,0,1,0.038707,666.09316,664.030565,0,0,1,0.049741,454.185811,452.85546,0,0,1,0.049726,543.985475,527.493603,0,0,1,0.03581,244.724839,221.486479,0,0,1,0.035821,161.415491,90.838412,0,0,1,0.049708,430.611026,428.931292,0,0,1
1628,16-Mar-99,24:00:00,5723.88,0.041664,376.027278,375.738734,0,0,1,0.036044,438.434272,437.196471,0,0,1,0.036045,56.238555,54.822924,0,0,1,0.036042,57.090868,53.170602,0,0,1,0.036037,141.144374,138.835565,0,0,1,0.036043,368.5164,368.363173,0,0,1,0.041561,184.273796,184.032752,0,0,1,0.041582,579.127215,578.711015,0,0,1,0.053428,257.888092,257.806828,0,0,0.999846,0.053409,274.107511,273.481762,0,0,0.999847,0.036042,222.37963,216.809747,0,0,1,0.036048,99.94665,85.399708,0,0,1,0.053401,250.063856,250.063856,0,0,0.999849
1629,17-Mar-99,24:00:00,4114.46,0.031855,178.195608,178.193924,0,0,0.999383,0.026348,307.586164,307.269739,0,0,1,0.026339,44.820803,44.415332,0,0,1,0.026337,45.145737,44.190707,0,0,1,0.026335,85.937681,85.573195,0,0,1,0.026338,195.936699,195.936699,0,0,1,0.031828,105.611598,105.611598,0,0,0.999375,0.031838,371.017804,370.935467,0,0,0.999388,0.040926,170.919089,170.919089,0,0,0.996861,0.040928,193.232907,193.232907,0,0,0.996866,0.026338,156.813229,155.478964,0,0,1,0.026331,63.57133,60.573576,0,0,1,0.040923,235.132104,235.132104,0,0,0.99687
1630,18-Mar-99,24:00:00,3348.03,0.030233,117.865143,117.865143,0,0,0.996136,0.020639,206.715759,206.659486,0,0,0.998601,0.020643,34.750818,34.635012,0,0,0.998589,0.020641,36.838725,36.662992,0,0,0.99859,0.020635,56.824366,56.824366,0,0,0.998598,0.020642,157.13612,157.13612,0,0,0.998797,0.030163,85.97362,85.97362,0,0,0.996122,0.030182,245.480286,245.478997,0,0,0.996151,0.038784,148.314826,148.314826,0,0,0.99098,0.038771,173.951384,173.951384,0,0,0.990985,0.020641,108.57662,108.36975,0,0,0.99859,0.020652,43.87572,43.707937,0,0,0.998589,0.038747,221.438758,221.438758,0,0,0.990991
1631,19-Mar-99,24:00:00,2845.72,0.02704,96.977627,96.945013,0.007402,0,0.99266,0.019517,149.107881,149.107881,0,0,0.995092,0.019521,27.78086,27.777514,0,0,0.995071,0.019534,31.221281,31.221281,0,0,0.995072,0.019514,43.689528,43.689528,0,0,0.995086,0.019535,137.804598,137.804598,0,0,0.996067,0.026967,75.483315,75.483315,0,0,0.99188,0.026985,184.469417,184.469417,0,0,0.991905,0.034673,138.027022,138.027022,0,0,0.985525,0.034661,163.07413,163.07413,0,0,0.985533,0.019534,81.512874,81.512874,0,0,0.995071,0.019545,34.54818,34.54818,0,0,0.995067,0.034637,208.543162,208.543162,0,0,0.985543
1632,20-Mar-99,24:00:00,2289.36,0.033101,84.78932,84.757519,0,0,0.992112,0.036033,117.599918,117.599918,0,0,0.990562,0.036041,23.181435,23.181435,0,0,0.99054,0.036052,27.151372,27.151372,0,0,0.990539,0.036023,36.761062,36.761062,0,0,0.990557,0.036056,122.096058,122.096058,0,0,0.995226,0.033005,66.881644,66.881644,0,0,0.987755,0.033028,152.512785,152.512785,0,0,0.987777,0.042436,129.804136,129.804136,0,0,0.980221,0.04242,153.517665,153.517665,0,0,0.98023,0.036053,66.378577,66.378577,0,0,0.990538,0.036083,29.17755,29.17755,0,0,0.99053,0.042385,196.398547,196.398547,0,0,0.980244
1633,21-Mar-99,24:00:00,1961.26,0.02758,74.996632,74.993474,0,0,0.992112,0.021983,98.670103,98.670103,0,0,0.985697,0.021985,19.921864,19.921864,0,0,0.985674,0.021989,23.881008,23.881008,0,0,0.985671,0.021976,32.071497,32.071497,0,0,0.985693,0.021992,108.280271,108.280271,0,0,0.995226,0.027487,59.313506,59.313506,0,0,0.983463,0.027513,131.924661,131.924661,0,0,0.983482,0.035346,122.226076,122.226076,0,0,0.974702,0.035329,144.57313,144.57313,0,0,0.974714,0.02199,56.728316,56.728316,0,0,0.98567,0.022,25.422751,25.422751,0,0,0.985659,0.035299,184.96118,184.96118,0,0,0.974732
1634,22-Mar-99,24:00:00,1804.67,0.019135,67.356273,67.292647,0.203497,0.148281,0.993211,0.022613,87.393216,87.320306,0.42994,0.312935,0.985158,0.022613,17.41182,17.409692,0.043905,0,0.982248,0.022614,21.111615,21.111615,0,0,0.982041,0.022606,28.612924,28.488982,0.239478,0.121544,0.983794,0.022617,96.35385,96.314251,0.121968,0.070076,0.994375,0.019101,52.679145,52.605966,0.14102,0,0.980706,0.019112,116.386645,116.367314,0.227051,0.079365,0.981964,0.024565,115.230034,115.18787,0.284249,0.067112,0.973507,0.02456,137.432465,136.378688,0.312143,0.095102,0.973857,0.022615,49.605244,49.590439,0.061227,0,0.982365,0.022622,22.416007,22.416007,0,0,0.982033,0.02455,175.893175,174.526043,0.283898,0.067012,0.973674
