ordinate,date,time,capella gage flow,ef russian 20 et-potential,ef russian 20 flow,ef russian 20 flow-base,ef russian 20 infiltration,ef russian 20 perc-soil,ef russian 20 saturation fraction
4544,2007-03-10,00:00:00,118.23213,0.00384,74.565463,74.565463,0.0,0.0,0.65
4545,2007-03-11,00:00:00,105.390139,0.004506,63.390139,63.390139,0.0,0.0,0.640113
4546,2007-03-12,00:00:00,95.888484,0.004469,53.888484,53.888484,0.0,0.0,0.629243
4547,2007-03-13,00:00:00,87.810601,0.004253,45.810601,45.810601,0.0,0.0,0.618686
4548,2007-03-14,00:00:00,81.901761,0.004371,38.943427,38.943427,0.0,0.0,0.608499
4549,2007-03-15,00:00:00,76.105607,0.003794,33.105607,33.105607,0.0,0.0,0.598425
4550,2007-03-16,00:00:00,70.184551,0.004517,28.142884,28.142884,0.0,0.0,0.588687
4551,2007-03-17,00:00:00,65.924094,0.004791,23.924094,23.924094,0.0,0.0,0.577636
4552,2007-03-18,00:00:00,63.296056,0.004311,20.337723,20.337723,0.0,0.0,0.566554
4553,2007-03-19,00:00:00,59.330637,0.003273,17.28897,17.28897,0.0,0.0,0.557291
4554,2007-03-20,00:00:00,54.780578,0.003443,14.697244,14.697244,0.0,0.0,0.54952
4555,2007-03-21,00:00:00,56.327368,0.004048,12.494035,12.494035,0.0,0.0,0.540313
4556,2007-03-22,00:00:00,52.704433,0.003966,10.6211,10.6211,0.0,0.0,0.530734
4557,2007-03-23,00:00:00,51.02893,0.004465,9.02893,9.02893,0.0,0.0,0.520594
4558,2007-03-24,00:00:00,50.633769,0.004883,7.675436,7.675436,0.0,0.0,0.509521
4559,2007-03-25,00:00:00,49.524839,0.002603,6.524839,6.524839,0.0,0.0,0.500132
4560,2007-03-26,00:00:00,55.723332,0.001906,12.723332,5.546725,0.014406,0.0,0.513527
4561,2007-03-27,00:00:00,49.079685,0.003009,6.079685,4.715236,0.0,0.0,0.531277
4562,2007-03-28,00:00:00,77.675059,0.004071,4.008392,4.008392,0.0,0.0,0.528197
4563,2007-03-29,00:00:00,89.907509,0.004485,3.407509,3.407509,0.0,0.0,0.519049
4564,2007-03-30,00:00:00,74.563369,0.005097,2.896702,2.896702,0.0,0.0,0.50773
4565,2007-03-31,00:00:00,53.337468,0.005051,2.462468,2.462468,0.0,0.0,0.495398
4566,2007-04-01,00:00:00,44.426662,0.0048,2.093329,2.093329,0.0,0.0,0.483575
4567,2007-04-02,00:00:00,43.779525,0.00484,1.779525,1.779525,0.0,0.0,0.471988
4568,2007-04-03,00:00:00,42.55443,0.004961,1.512763,1.512763,0.0,0.0,0.460242
4569,2007-04-04,00:00:00,44.202657,0.004486,1.285991,1.285991,0.0,0.0,0.44867
4570,2007-04-05,00:00:00,44.093212,0.005559,1.093212,1.093212,0.0,0.0,0.436964
4571,2007-04-06,00:00:00,43.929333,0.005537,0.929333,0.929333,0.0,0.0,0.423558
4572,2007-04-07,00:00:00,42.831687,0.003247,0.79002,0.79002,0.0,0.0,0.413246
4573,2007-04-08,00:00:00,42.671591,0.004915,0.671591,0.671591,0.0,0.0,0.404241
4574,2007-04-09,00:00:00,42.570915,0.00465,0.570915,0.570915,0.0,0.0,0.394239
4575,2007-04-10,00:00:00,42.485332,0.004806,0.485332,0.485332,0.0,0.0,0.385404
4576,2007-04-11,00:00:00,81.038397,0.002574,8.371731,0.412577,0.014524,0.0,0.402506
4577,2007-04-12,00:00:00,75.002821,0.004255,1.002821,0.350729,0.0,0.0,0.414957
4578,2007-04-13,00:00:00,66.631486,0.004945,0.298153,0.298153,0.0,0.0,0.408411
4579,2007-04-14,00:00:00,69.128458,0.003224,0.253458,0.253458,0.0,0.0,0.399875
4580,2007-04-15,00:00:00,58.673796,0.004742,0.215463,0.215463,0.0,0.0,0.391724
4581,2007-04-16,00:00:00,53.391497,0.005883,0.183164,0.183164,0.0,0.0,0.382337
4582,2007-04-17,00:00:00,53.155706,0.003842,0.155706,0.155706,0.0,0.0,0.373664
4583,2007-04-18,00:00:00,53.132365,0.003976,0.132365,0.132365,0.0,0.0,0.367583
4584,2007-04-19,00:00:00,52.154189,0.002064,0.112523,0.112523,0.0,0.0,0.363052
4585,2007-04-20,00:00:00,53.053988,0.004416,0.095655,0.095655,0.0,0.0,0.358784
4586,2007-04-21,00:00:00,128.677707,0.001298,75.677707,0.081316,0.05954,0.0,0.384774
4587,2007-04-22,00:00:00,235.109077,0.003524,175.400744,0.069126,0.002225,0.0,0.502951
4588,2007-04-23,00:00:00,85.97549,0.005259,0.10049,0.058763,0.0,0.0,0.498167
4589,2007-04-24,00:00:00,88.008288,0.005351,0.049955,0.049955,0.0,0.0,0.485975
4590,2007-04-25,00:00:00,88.042466,0.004894,0.042466,0.042466,0.0,0.0,0.473703
4591,2007-04-26,00:00:00,88.0361,0.005472,0.0361,0.0361,0.0,0.0,0.461129
4592,2007-04-27,00:00:00,88.030688,0.006178,0.030688,0.030688,0.0,0.0,0.447248
4593,2007-04-28,00:00:00,87.067755,0.006184,0.026088,0.026088,0.0,0.0,0.432362
4594,2007-04-29,00:00:00,87.022177,0.006155,0.022177,0.022177,0.0,0.0,0.417761
4595,2007-04-30,00:00:00,87.977186,0.006707,0.018853,0.018853,0.0,0.0,0.403663
4596,2007-05-01,00:00:00,88.016027,0.002837,0.016027,0.016027,0.0,0.0,0.392992
4597,2007-05-02,00:00:00,88.013624,0.003568,0.013624,0.013624,0.0,0.0,0.390252
4598,2007-05-03,00:00:00,88.05513,0.00351,0.05513,0.011582,0.001934,0.0,0.387018
4599,2007-05-04,00:00:00,89.650094,0.00434,1.650093,0.009846,0.000913,0.0,0.390343
4600,2007-05-05,00:00:00,88.012859,0.005377,0.012859,0.00837,0.0,0.0,0.385455
4601,2007-05-06,00:00:00,88.007115,0.006593,0.007115,0.007115,0.0,0.0,0.375283
4602,2007-05-07,00:00:00,85.131048,0.006779,0.006048,0.006048,0.0,0.0,0.364843
4603,2007-05-08,00:00:00,87.880142,0.006838,0.005142,0.005142,0.0,0.0,0.355519
4604,2007-05-09,00:00:00,88.962704,0.006604,0.004371,0.004371,0.0,0.0,0.347124
4605,2007-05-10,00:00:00,88.045382,0.005232,0.003716,0.003716,0.0,0.0,0.34028
4606,2007-05-11,00:00:00,98.544825,0.006251,0.003159,0.003159,0.0,0.0,0.333529
4607,2007-05-12,00:00:00,89.419352,0.003722,0.002685,0.002685,0.0,0.0,0.32783
4608,2007-05-13,00:00:00,89.960616,0.006366,0.002283,0.002283,0.0,0.0,0.322272
4609,2007-05-14,00:00:00,89.043607,0.00688,0.00194,0.00194,0.0,0.0,0.315077
4610,2007-05-15,00:00:00,108.168316,0.006764,0.00165,0.00165,0.0,0.0,0.307738
4611,2007-05-16,00:00:00,130.084736,0.006488,0.001402,0.001402,0.0,0.0,0.300845
4612,2007-05-17,00:00:00,131.001192,0.006886,0.001192,0.001192,0.0,0.0,0.294044
4613,2007-05-18,00:00:00,130.04268,0.006632,0.001013,0.001013,0.0,0.0,0.287285
4614,2007-05-19,00:00:00,130.000861,0.006557,0.000861,0.000861,0.0,0.0,0.2809
4615,2007-05-20,00:00:00,130.000732,0.0064,0.000732,0.000732,0.0,0.0,0.274524
4616,2007-05-21,00:00:00,125.208956,0.006704,0.000622,0.000622,0.0,0.0,0.268597
4617,2007-05-22,00:00:00,130.750529,0.006855,0.000529,0.000529,0.0,0.0,0.262341
4618,2007-05-23,00:00:00,127.167117,0.006942,0.00045,0.00045,0.0,0.0,0.256199
4619,2007-05-24,00:00:00,117.417049,0.00715,0.000382,0.000382,0.0,0.0,0.250098
4620,2007-05-25,00:00:00,117.958658,0.007422,0.000325,0.000325,0.0,0.0,0.243976
4621,2007-05-26,00:00:00,117.041943,0.007034,0.000276,0.000276,0.0,0.0,0.23792
4622,2007-05-27,00:00:00,117.958568,0.006817,0.000235,0.000235,0.0,0.0,0.23235
4623,2007-05-28,00:00:00,117.041866,0.007384,0.0002,0.0002,0.0,0.0,0.226809
4624,2007-05-29,00:00:00,117.00017,0.00696,0.00017,0.00017,0.0,0.0,0.221283
4625,2007-05-30,00:00:00,125.625144,0.005214,0.000145,0.000145,0.0,0.0,0.216614
4626,2007-05-31,00:00:00,130.791789,0.005473,0.000123,0.000123,0.0,0.0,0.212808
4627,2007-06-01,00:00:00,105.125104,0.007032,0.000104,0.000104,0.0,0.0,0.208246
4628,2007-06-02,00:00:00,103.233426,0.007086,8.9e-05,8.9e-05,0.0,0.0,0.203283
4629,2007-06-03,00:00:00,103.20008,0.00705,7.6e-05,7.6e-05,0.0,0.0,0.198357
4630,2007-06-04,00:00:00,102.433399,0.004973,6.4e-05,6.4e-05,0.0,0.0,0.194177
4631,2007-06-05,00:00:00,103.166726,0.006354,5.4e-05,5.4e-05,0.0,0.0,0.190465
4632,2007-06-06,00:00:00,102.433381,0.004977,4.6e-05,4.6e-05,0.0,0.0,0.186845
4633,2007-06-07,00:00:00,103.166711,0.006678,3.9e-05,3.9e-05,0.0,0.0,0.183214
4634,2007-06-08,00:00:00,103.9667,0.007067,3.3e-05,3.3e-05,0.0,0.0,0.178974
4635,2007-06-09,00:00:00,103.233366,0.007374,2.8e-05,2.8e-05,0.0,0.0,0.17458
4636,2007-06-10,00:00:00,103.200029,0.006937,2.4e-05,2.4e-05,0.0,0.0,0.17038
4637,2007-06-11,00:00:00,103.966687,0.00732,2.1e-05,2.1e-05,0.0,0.0,0.166258
4638,2007-06-12,00:00:00,104.000017,0.007952,1.7e-05,1.7e-05,0.0,0.0,0.161995
4639,2007-06-13,00:00:00,104.000015,0.00829,1.5e-05,1.5e-05,0.0,0.0,0.157529
4640,2007-06-14,00:00:00,104.000013,0.008148,1.3e-05,1.3e-05,0.0,0.0,0.153142
4641,2007-06-15,00:00:00,104.000011,0.008049,1.1e-05,1.1e-05,0.0,0.0,0.148917
4642,2007-06-16,00:00:00,103.233347,0.007507,9e-06,9e-06,0.0,0.0,0.144992
4643,2007-06-17,00:00:00,103.966675,0.00762,8e-06,8e-06,0.0,0.0,0.141253
4644,2007-06-18,00:00:00,104.000007,0.00794,7e-06,7e-06,0.0,0.0,0.137549
4645,2007-06-19,00:00:00,104.000006,0.007626,6e-06,6e-06,0.0,0.0,0.133941
4646,2007-06-20,00:00:00,101.700003,0.006257,5e-06,5e-06,0.0,0.0,0.130807
4647,2007-06-21,00:00:00,101.600003,0.007878,4e-06,4e-06,0.0,0.0,0.12767
4648,2007-06-22,00:00:00,103.133341,0.007537,3e-06,3e-06,0.0,0.0,0.124313
4649,2007-06-23,00:00:00,103.200008,0.007891,3e-06,3e-06,0.0,0.0,0.121117
4650,2007-06-24,00:00:00,102.433337,0.007247,2e-06,2e-06,0.0,0.0,0.117937
4651,2007-06-25,00:00:00,101.633334,0.007586,2e-06,2e-06,0.0,0.0,0.114994
4652,2007-06-26,00:00:00,103.900002,0.008089,2e-06,2e-06,0.0,0.0,0.111967
4653,2007-06-27,00:00:00,104.000002,0.008095,2e-06,2e-06,0.0,0.0,0.108904
4654,2007-06-28,00:00:00,104.000001,0.006911,1e-06,1e-06,0.0,0.0,0.106077
4655,2007-06-29,00:00:00,103.233339,0.006424,1e-06,1e-06,0.0,0.0,0.103689
4656,2007-06-30,00:00:00,103.200006,0.007242,1e-06,1e-06,0.0,0.0,0.101302
4657,2007-07-01,00:00:00,103.966668,0.007646,1e-06,1e-06,0.0,0.0,0.09879
4658,2007-07-02,00:00:00,104.000001,0.007708,1e-06,1e-06,0.0,0.0,0.096203
4659,2007-07-03,00:00:00,104.766671,0.008122,1e-06,1e-06,0.0,0.0,0.093608
4660,2007-07-04,00:00:00,101.733333,0.008398,0.0,0.0,0.0,0.0,0.090996
4661,2007-07-05,00:00:00,103.9,0.008534,0.0,0.0,0.0,0.0,0.088388
4662,2007-07-06,00:00:00,104.76667,0.008243,0.0,0.0,0.0,0.0,0.085889
4663,2007-07-07,00:00:00,104.800003,0.007647,0.0,0.0,0.0,0.0,0.083556
4664,2007-07-08,00:00:00,104.033333,0.008276,0.0,0.0,0.0,0.0,0.081331
4665,2007-07-09,00:00:00,104.0,0.007765,0.0,0.0,0.0,0.0,0.079122
4666,2007-07-10,00:00:00,104.0,0.00791,0.0,0.0,0.0,0.0,0.077027
4667,2007-07-11,00:00:00,104.0,0.00644,0.0,0.0,0.0,0.0,0.075093
4668,2007-07-12,00:00:00,103.233338,0.006842,0.0,0.0,0.0,0.0,0.073416
4669,2007-07-13,00:00:00,103.966667,0.006926,0.0,0.0,0.0,0.0,0.071696
4670,2007-07-14,00:00:00,104.0,0.007851,0.0,0.0,0.0,0.0,0.069966
4671,2007-07-15,00:00:00,104.0,0.007613,0.0,0.0,0.0,0.0,0.068091
4672,2007-07-16,00:00:00,104.0,0.007056,0.0,0.0,0.0,0.0,0.066404
4673,2007-07-17,00:00:00,104.0,0.006213,0.0,0.0,0.0,0.0,0.06486
4674,2007-07-18,00:00:00,104.0,0.004855,0.0,0.0,0.0,0.0,0.063664
4675,2007-07-19,00:00:00,104.0,0.006858,0.0,0.0,0.0,0.0,0.062411
4676,2007-07-20,00:00:00,104.0,0.006908,0.0,0.0,0.0,0.0,0.060949
4677,2007-07-21,00:00:00,103.233338,0.007229,0.0,0.0,0.0,0.0,0.059494
4678,2007-07-22,00:00:00,103.200005,0.007866,0.0,0.0,0.0,0.0,0.057988
4679,2007-07-23,00:00:00,103.966667,0.008186,0.0,0.0,0.0,0.0,0.056414
4680,2007-07-24,00:00:00,103.233338,0.007646,0.0,0.0,0.0,0.0,0.054887
4681,2007-07-25,00:00:00,103.200005,0.007191,0.0,0.0,0.0,0.0,0.053498
4682,2007-07-26,00:00:00,103.200005,0.007454,0.0,0.0,0.0,0.0,0.052182
4683,2007-07-27,00:00:00,103.200005,0.007494,0.0,0.0,0.0,0.0,0.050859
4684,2007-07-28,00:00:00,103.200005,0.007884,0.0,0.0,0.0,0.0,0.049541
4685,2007-07-29,00:00:00,103.966667,0.007696,0.0,0.0,0.0,0.0,0.048238
4686,2007-07-30,00:00:00,104.0,0.007916,0.0,0.0,0.0,0.0,0.046963
4687,2007-07-31,00:00:00,104.0,0.008202,0.0,0.0,0.0,0.0,0.045688
4688,2007-08-01,00:00:00,103.233338,0.00798,0.0,0.0,0.0,0.0,0.044432
4689,2007-08-02,00:00:00,103.200005,0.007468,0.0,0.0,0.0,0.0,0.043259
4690,2007-08-03,00:00:00,103.200005,0.007549,0.0,0.0,0.0,0.0,0.042161
4691,2007-08-04,00:00:00,103.966667,0.007545,0.0,0.0,0.0,0.0,0.041083
4692,2007-08-05,00:00:00,104.76667,0.006297,0.0,0.0,0.0,0.0,0.040098
4693,2007-08-06,00:00:00,104.033333,0.004985,0.0,0.0,0.0,0.0,0.039344
4694,2007-08-07,00:00:00,104.0,0.00585,0.0,0.0,0.0,0.0,0.038621
4695,2007-08-08,00:00:00,104.76667,0.00681,0.0,0.0,0.0,0.0,0.037784
4696,2007-08-09,00:00:00,104.800003,0.007081,0.0,0.0,0.0,0.0,0.036901
4697,2007-08-10,00:00:00,104.033333,0.007113,0.0,0.0,0.0,0.0,0.036012
4698,2007-08-11,00:00:00,104.0,0.006607,0.0,0.0,0.0,0.0,0.035166
4699,2007-08-12,00:00:00,104.0,0.006608,0.0,0.0,0.0,0.0,0.034383
4700,2007-08-13,00:00:00,104.0,0.00664,0.0,0.0,0.0,0.0,0.033607
4701,2007-08-14,00:00:00,103.233338,0.006681,0.0,0.0,0.0,0.0,0.032848
4702,2007-08-15,00:00:00,103.200005,0.007006,0.0,0.0,0.0,0.0,0.032089
4703,2007-08-16,00:00:00,103.200005,0.006418,0.0,0.0,0.0,0.0,0.031359
4704,2007-08-17,00:00:00,102.433335,0.006728,0.0,0.0,0.0,0.0,0.030661
4705,2007-08-18,00:00:00,103.933333,0.006432,0.0,0.0,0.0,0.0,0.029968
4706,2007-08-19,00:00:00,104.0,0.004973,0.0,0.0,0.0,0.0,0.029382
4707,2007-08-20,00:00:00,104.0,0.00694,0.0,0.0,0.0,0.0,0.0288
4708,2007-08-21,00:00:00,103.233338,0.006978,0.0,0.0,0.0,0.0,0.028117
4709,2007-08-22,00:00:00,103.966667,0.006499,0.0,0.0,0.0,0.0,0.027468
4710,2007-08-23,00:00:00,104.0,0.006895,0.0,0.0,0.0,0.0,0.02685
4711,2007-08-24,00:00:00,104.0,0.006776,0.0,0.0,0.0,0.0,0.026232
4712,2007-08-25,00:00:00,103.233338,0.006343,0.0,0.0,0.0,0.0,0.025638
4713,2007-08-26,00:00:00,103.966667,0.006252,0.0,0.0,0.0,0.0,0.02509
4714,2007-08-27,00:00:00,103.233338,0.006425,0.0,0.0,0.0,0.0,0.02455
4715,2007-08-28,00:00:00,103.200005,0.006697,0.0,0.0,0.0,0.0,0.024003
4716,2007-08-29,00:00:00,103.200005,0.006783,0.0,0.0,0.0,0.0,0.023458
4717,2007-08-30,00:00:00,103.200005,0.007065,0.0,0.0,0.0,0.0,0.022906
4718,2007-08-31,00:00:00,104.733336,0.006439,0.0,0.0,0.0,0.0,0.022377
4719,2007-09-01,00:00:00,104.800003,0.006866,0.0,0.0,0.0,0.0,0.02188
4720,2007-09-02,00:00:00,104.800003,0.006506,0.0,0.0,0.0,0.0,0.021381
4721,2007-09-03,00:00:00,104.800003,0.006874,0.0,0.0,0.0,0.0,0.020898
4722,2007-09-04,00:00:00,104.800003,0.005718,0.0,0.0,0.0,0.0,0.020441
4723,2007-09-05,00:00:00,104.033333,0.005835,0.0,0.0,0.0,0.0,0.020044
4724,2007-09-06,00:00:00,104.0,0.006825,0.0,0.0,0.0,0.0,0.019619
4725,2007-09-07,00:00:00,104.76667,0.004323,0.0,0.0,0.0,0.0,0.019241
4726,2007-09-08,00:00:00,104.800003,0.005523,0.0,0.0,0.0,0.0,0.018915
4727,2007-09-09,00:00:00,104.033333,0.005559,0.0,0.0,0.0,0.0,0.018561
4728,2007-09-10,00:00:00,104.76667,0.005469,0.0,0.0,0.0,0.0,0.018214
4729,2007-09-11,00:00:00,104.033333,0.005484,0.0,0.0,0.0,0.0,0.017873
4730,2007-09-12,00:00:00,104.0,0.004597,0.0,0.0,0.0,0.0,0.017565
4731,2007-09-13,00:00:00,104.0,0.004347,0.0,0.0,0.0,0.0,0.01729
4732,2007-09-14,00:00:00,104.0,0.004283,0.0,0.0,0.0,0.0,0.017039
4733,2007-09-15,00:00:00,104.76667,0.003134,0.0,0.0,0.0,0.0,0.016821
4734,2007-09-16,00:00:00,90.233332,0.005008,0.0,0.0,0.0,0.0,0.016598
4735,2007-09-17,00:00:00,73.500003,0.005153,0.0,0.0,0.0,0.0,0.016309
4736,2007-09-18,00:00:00,71.266672,0.00505,0.0,0.0,0.0,0.0,0.016028
4737,2007-09-19,00:00:00,71.200005,0.004196,0.0,0.0,0.0,0.0,0.015762
4738,2007-09-20,00:00:00,71.200005,0.003708,0.0,0.0,0.0,0.0,0.015559
4739,2007-09-21,00:00:00,71.200005,0.004229,0.0,0.0,0.0,0.0,0.015345
4740,2007-09-22,00:00:00,71.200005,0.001922,0.0,0.0,0.0,0.0,0.015177
4741,2007-09-23,00:00:00,71.200005,0.004081,0.0,0.0,0.0,0.0,0.01503
4742,2007-09-24,00:00:00,69.666665,0.004352,0.0,0.0,0.0,0.0,0.014813
4743,2007-09-25,00:00:00,70.366668,0.004314,0.0,0.0,0.0,0.0,0.014596
4744,2007-09-26,00:00:00,69.633332,0.004316,0.0,0.0,0.0,0.0,0.01438
4745,2007-09-27,00:00:00,70.366668,0.00473,0.0,0.0,0.0,0.0,0.014163
4746,2007-09-28,00:00:00,69.633332,0.003101,0.0,0.0,0.0,0.0,0.013974
4747,2007-09-29,00:00:00,70.366668,0.00382,0.0,0.0,0.0,0.0,0.013805
4748,2007-09-30,00:00:00,70.400002,0.003981,0.0,0.0,0.0,0.0,0.013625
4749,2007-10-01,00:00:00,85.35,0.003813,0.0,0.0,0.0,0.0,0.01344
4750,2007-10-02,00:00:00,86.958333,0.00433,0.0,0.0,0.0,0.0,0.013258
4751,2007-10-03,00:00:00,87.0,0.004566,0.0,0.0,0.0,0.0,0.013059
4752,2007-10-04,00:00:00,87.958333,0.003544,0.0,0.0,0.0,0.0,0.01287
4753,2007-10-05,00:00:00,88.958333,0.003273,0.0,0.0,0.0,0.0,0.01272
4754,2007-10-06,00:00:00,89.0,0.003357,0.0,0.0,0.0,0.0,0.012578
4755,2007-10-07,00:00:00,88.041667,0.00401,0.0,0.0,0.0,0.0,0.012424
4756,2007-10-08,00:00:00,88.0,0.004461,0.0,0.0,0.0,0.0,0.012247
4757,2007-10-09,00:00:00,87.317211,0.001379,0.275544,0.0,0.013134,0.0,0.014231
4758,2007-10-10,00:00:00,98.470174,0.001806,10.51184,0.0,0.005109,0.0,0.055751
4759,2007-10-11,00:00:00,87.070647,0.00209,0.02898,0.0,0.0,0.0,0.055871
4760,2007-10-12,00:00:00,94.820119,0.001441,6.861785,0.0,0.012166,0.0,0.076157
4761,2007-10-13,00:00:00,89.309648,0.002871,0.351314,0.0,0.0,0.0,0.085069
4762,2007-10-14,00:00:00,89.0,0.003436,0.0,0.0,0.0,0.0,0.084678
4763,2007-10-15,00:00:00,88.041667,0.001455,0.0,0.0,0.0,0.0,0.084008
4764,2007-10-16,00:00:00,60.208333,0.001289,0.0,0.0,0.0,0.0,0.083722
4765,2007-10-17,00:00:00,46.541667,0.001758,0.0,0.0,0.0,0.0,0.083683
4766,2007-10-18,00:00:00,48.011603,0.000903,2.969937,0.0,0.012766,0.0,0.090349
4767,2007-10-19,00:00:00,66.353322,0.00115,23.269988,0.0,0.037053,0.0,0.16307
4768,2007-10-20,00:00:00,47.25576,0.002602,3.297427,0.0,0.0,0.0,0.203247
4769,2007-10-21,00:00:00,44.0,0.002747,0.0,0.0,0.0,0.0,0.202888
4770,2007-10-22,00:00:00,44.0,0.002778,0.0,0.0,0.0,0.0,0.201407
4771,2007-10-23,00:00:00,44.0,0.002821,0.0,0.0,0.0,0.0,0.19948
4772,2007-10-24,00:00:00,44.0,0.00277,0.0,0.0,0.0,0.0,0.197572
4773,2007-10-25,00:00:00,44.0,0.002874,0.0,0.0,0.0,0.0,0.195687
4774,2007-10-26,00:00:00,44.958333,0.001738,0.0,0.0,0.0,0.0,0.194163
4775,2007-10-27,00:00:00,45.958333,0.002319,0.0,0.0,0.0,0.0,0.192818
4776,2007-10-28,00:00:00,46.0,0.00264,0.0,0.0,0.0,0.0,0.191154
4777,2007-10-29,00:00:00,44.083333,0.001975,0.0,0.0,0.0,0.0,0.189627
4778,2007-10-30,00:00:00,44.0,0.001738,0.0,0.0,0.0,0.0,0.188465
4779,2007-10-31,00:00:00,44.0,0.00219,0.0,0.0,0.0,0.0,0.187194
4780,2007-11-01,00:00:00,44.0,0.002573,0.0,0.0,0.0,0.0,0.18567
4781,2007-11-02,00:00:00,44.0,0.002284,0.0,0.0,0.0,0.0,0.184109
4782,2007-11-03,00:00:00,44.0,0.002278,0.0,0.0,0.0,0.0,0.182679
4783,2007-11-04,00:00:00,44.0,0.002217,0.0,0.0,0.0,0.0,0.181274
4784,2007-11-05,00:00:00,44.0,0.00222,0.0,0.0,0.0,0.0,0.179897
4785,2007-11-06,00:00:00,29.625,0.002135,0.0,0.0,0.0,0.0,0.178557
4786,2007-11-07,00:00:00,44.333333,0.002116,0.0,0.0,0.0,0.0,0.177256
4787,2007-11-08,00:00:00,44.041667,0.001381,0.0,0.0,0.0,0.0,0.176238
4788,2007-11-09,00:00:00,44.0,0.001538,0.0,0.0,0.0,0.0,0.175327
4789,2007-11-10,00:00:00,52.474698,0.000675,6.558032,0.0,0.019927,0.0,0.18978
4790,2007-11-11,00:00:00,52.871158,0.002157,5.912825,0.0,0.001121,0.0,0.225251
4791,2007-11-12,00:00:00,38.383575,0.001028,0.008575,0.0,0.0,0.0,0.225363
4792,2007-11-13,00:00:00,32.25,0.001488,0.0,0.0,0.0,0.0,0.225226
4793,2007-11-14,00:00:00,47.333333,0.001873,0.0,0.0,0.0,0.0,0.224326
4794,2007-11-15,00:00:00,45.125,0.001768,0.0,0.0,0.0,0.0,0.222944
4795,2007-11-16,00:00:00,45.0,0.002062,0.0,0.0,0.0,0.0,0.221436
4796,2007-11-17,00:00:00,45.0,0.001748,0.0,0.0,0.0,0.0,0.220011
4797,2007-11-18,00:00:00,44.041667,0.000715,0.0,0.0,0.0,0.0,0.219085
4798,2007-11-19,00:00:00,44.0,0.001698,0.0,0.0,0.0,0.0,0.218793
4799,2007-11-20,00:00:00,44.958333,0.001578,0.0,0.0,0.0,0.0,0.218437
4800,2007-11-21,00:00:00,45.0,0.001531,0.0,0.0,0.0,0.0,0.217429
4801,2007-11-22,00:00:00,45.958333,0.001525,0.0,0.0,0.0,0.0,0.216292
4802,2007-11-23,00:00:00,46.0,0.001541,0.0,0.0,0.0,0.0,0.215165
4803,2007-11-24,00:00:00,46.0,0.001346,0.0,0.0,0.0,0.0,0.214085
4804,2007-11-25,00:00:00,46.0,0.001539,0.0,0.0,0.0,0.0,0.21304
4805,2007-11-26,00:00:00,46.0,0.001422,0.0,0.0,0.0,0.0,0.211954
4806,2007-11-27,00:00:00,46.0,0.001706,0.0,0.0,0.0,0.0,0.210836
4807,2007-11-28,00:00:00,45.041667,0.001415,0.0,0.0,0.0,0.0,0.209704
4808,2007-11-29,00:00:00,43.083333,0.001773,0.0,0.0,0.0,0.0,0.208589
4809,2007-11-30,00:00:00,43.0,0.00152,0.0,0.0,0.0,0.0,0.207403
4810,2007-12-01,00:00:00,43.0,0.001351,0.0,0.0,0.0,0.0,0.206375
4811,2007-12-02,00:00:00,43.0,0.000648,0.0,0.0,0.0,0.0,0.20567
4812,2007-12-03,00:00:00,49.871501,0.00113,6.871501,0.0,0.051671,0.0,0.222632
4813,2007-12-04,00:00:00,79.844686,0.001115,35.886353,0.0,0.020644,0.0,0.375448
4814,2007-12-05,00:00:00,44.118,0.001769,0.118,0.0,0.0,0.0,0.378249
4815,2007-12-06,00:00:00,50.076142,0.000456,6.076142,0.0,0.027156,0.0,0.393517
4816,2007-12-07,00:00:00,54.020657,0.001771,10.020657,0.0,0.0,0.0,0.443425
4817,2007-12-08,00:00:00,43.045857,0.001542,0.00419,0.0,0.0,0.0,0.443425
4818,2007-12-09,00:00:00,43.958333,0.001112,0.0,0.0,0.0,0.0,0.443176
4819,2007-12-10,00:00:00,43.041667,0.001265,0.0,0.0,0.0,0.0,0.441345
4820,2007-12-11,00:00:00,43.0,0.001191,0.0,0.0,0.0,0.0,0.438385
4821,2007-12-12,00:00:00,41.083333,0.00115,0.0,0.0,0.0,0.0,0.435565
4822,2007-12-13,00:00:00,42.916667,0.001185,0.0,0.0,0.0,0.0,0.432781
4823,2007-12-14,00:00:00,43.0,0.001167,0.0,0.0,0.0,0.0,0.429955
4824,2007-12-15,00:00:00,61.210545,0.000418,18.210545,0.0,0.013501,0.0,0.450727
4825,2007-12-16,00:00:00,64.288369,0.000774,20.330036,0.0,0.046531,0.0,0.508391
4826,2007-12-17,00:00:00,52.980327,0.000514,8.021994,0.0,0.0,0.0,0.572584
4827,2007-12-18,00:00:00,597.949974,0.000681,552.949974,0.0,0.045136,0.0,0.655669
4828,2007-12-19,00:00:00,62.954794,0.000532,18.913128,1.094327,0.008868,0.000914,0.683438
4829,2007-12-20,00:00:00,117.060125,0.001421,74.018459,68.732645,0.001425,0.001425,0.7
4830,2007-12-21,00:00:00,61.736759,0.001046,17.778426,17.770604,0.0,0.0,0.7
4831,2007-12-22,00:00:00,51.13244,0.000984,8.090773,8.090773,0.0,0.0,0.7
4832,2007-12-23,00:00:00,48.980833,0.000477,5.980833,5.980833,0.0,0.0,0.7
4833,2007-12-24,00:00:00,69.079124,0.002625,27.037457,26.166087,0.001832,0.001211,0.699786
