Col number,,,1,2,3,4,5,6,7
Ordinate,Date,Time,Capella Gage FLOW,EF Russian 20 ET-POTENTIAL,EF Russian 20 FLOW,EF Russian 20 FLOW-BASE,EF Russian 20 INFILTRATION,EF Russian 20 PERC-SOIL,EF Russian 20 SATURATION FRACTION
Units,, ,CFS,IN,CFS,CFS,IN,IN,IN/IN
Type,,,INST-VAL,PER-CUM,INST-VAL,INST-VAL,PER-CUM,PER-CUM,INST-VAL
24104,1-Jul-08, 07:00:00,104,0.00444,0,0,0,0,0.070441
24105,1-Jul-08, 08:00:00,104,0.008438,0,0,0,0,0.070356
24106,1-Jul-08, 09:00:00,104,0.011906,0,0,0,0,0.070236
24107,1-Jul-08, 10:00:00,104,0.015025,0,0,0,0,0.070086
24108,1-Jul-08, 11:00:00,104,0.017468,0,0,0,0,0.069911
24109,1-Jul-08, 12:00:00,104,0.018877,0,0,0,0,0.069722
24110,1-Jul-08, 13:00:00,104,0.019798,0,0,0,0,0.069525
24111,1-Jul-08, 14:00:00,104,0.020504,0,0,0,0,0.069321
24112,1-Jul-08, 15:00:00,104,0.01931,0,0,0,0,0.06913
24113,1-Jul-08, 16:00:00,104,0.016908,0,0,0,0,0.068963
24114,1-Jul-08, 17:00:00,104,0.012237,0,0,0,0,0.068843
24115,1-Jul-08, 18:00:00,104,0.006869,0,0,0,0,0.068775
24116,1-Jul-08, 19:00:00,104,0.003181,0,0,0,0,0.068744
24117,1-Jul-08, 20:00:00,104,0.000576,0,0,0,0,0.068738
24118,1-Jul-08, 21:00:00,104,0,0,0,0,0,0.068738
24119,1-Jul-08, 22:00:00,104,0,0,0,0,0,0.068738
24120,1-Jul-08, 23:00:00,104,0,0,0,0,0,0.068738
24121,1-Jul-08, 24:00:00,104,0,0,0,0,0,0.068738
24122,2-Jul-08, 01:00:00,104.800003,0,0,0,0,0,0.068738
24123,2-Jul-08, 02:00:00,104.800003,0,0,0,0,0,0.068738
24124,2-Jul-08, 03:00:00,104.800003,0,0,0,0,0,0.068738
24125,2-Jul-08, 04:00:00,104.800003,0,0,0,0,0,0.068738
24126,2-Jul-08, 05:00:00,104.800003,0,0,0,0,0,0.068738
24127,2-Jul-08, 06:00:00,104.800003,0.000929,0,0,0,0,0.068729
24128,2-Jul-08, 07:00:00,104.800003,0.004391,0,0,0,0,0.068686
24129,2-Jul-08, 08:00:00,104.800003,0.008396,0,0,0,0,0.068604
24130,2-Jul-08, 09:00:00,104.800003,0.012503,0,0,0,0,0.068481
24131,2-Jul-08, 10:00:00,104.800003,0.015911,0,0,0,0,0.068325
24132,2-Jul-08, 11:00:00,104.800003,0.018658,0,0,0,0,0.068143
24133,2-Jul-08, 12:00:00,104.800003,0.020689,0,0,0,0,0.067942
24134,2-Jul-08, 13:00:00,104.800003,0.021604,0,0,0,0,0.067732
24135,2-Jul-08, 14:00:00,104.800003,0.02108,0,0,0,0,0.067528
24136,2-Jul-08, 15:00:00,104.800003,0.018975,0,0,0,0,0.067345
24137,2-Jul-08, 16:00:00,104.800003,0.016009,0,0,0,0,0.067191
24138,2-Jul-08, 17:00:00,104.800003,0.011841,0,0,0,0,0.067077
24139,2-Jul-08, 18:00:00,104.800003,0.007307,0,0,0,0,0.067007
24140,2-Jul-08, 19:00:00,104.800003,0.004187,0,0,0,0,0.066967
24141,2-Jul-08, 20:00:00,104.800003,0.003304,0,0,0,0,0.066936
24142,2-Jul-08, 21:00:00,104.800003,0.00221,0,0,0,0,0.066915
24143,2-Jul-08, 22:00:00,104.800003,0.000385,0,0,0,0,0.066911
24144,2-Jul-08, 23:00:00,104.800003,0,0,0,0,0,0.066911
24145,2-Jul-08, 24:00:00,104.800003,0,0,0,0,0,0.066911
24146,3-Jul-08, 01:00:00,104,0,0,0,0,0,0.066911
24147,3-Jul-08, 02:00:00,104,0,0,0,0,0,0.066911
24148,3-Jul-08, 03:00:00,104,0,0,0,0,0,0.066911
24149,3-Jul-08, 04:00:00,104,0,0,0,0,0,0.066911
24150,3-Jul-08, 05:00:00,104,0,0,0,0,0,0.066911
24151,3-Jul-08, 06:00:00,104,0.000871,0,0,0,0,0.066903
24152,3-Jul-08, 07:00:00,104,0.004417,0,0,0,0,0.06686
24153,3-Jul-08, 08:00:00,104,0.008468,0,0,0,0,0.06678
24154,3-Jul-08, 09:00:00,104,0.012369,0,0,0,0,0.066662
24155,3-Jul-08, 10:00:00,104,0.015711,0,0,0,0,0.066512
24156,3-Jul-08, 11:00:00,104,0.01822,0,0,0,0,0.066339
24157,3-Jul-08, 12:00:00,104,0.01924,0,0,0,0,0.066156
24158,3-Jul-08, 13:00:00,104,0.016504,0,0,0,0,0.066
24159,3-Jul-08, 14:00:00,104,0.018908,0,0,0,0,0.065822
24160,3-Jul-08, 15:00:00,104,0.01697,0,0,0,0,0.065663
24161,3-Jul-08, 16:00:00,104,0.014219,0,0,0,0,0.065529
24162,3-Jul-08, 17:00:00,104,0.010789,0,0,0,0,0.065428
24163,3-Jul-08, 18:00:00,104,0.006219,0,0,0,0,0.06537
24164,3-Jul-08, 19:00:00,104,0.002525,0,0,0,0,0.065347
24165,3-Jul-08, 20:00:00,104,0.001421,0,0,0,0,0.065333
24166,3-Jul-08, 21:00:00,104,0.001476,0,0,0,0,0.065319
24167,3-Jul-08, 22:00:00,104,0.001475,0,0,0,0,0.065306
24168,3-Jul-08, 23:00:00,104,0.000982,0,0,0,0,0.065297
24169,3-Jul-08, 24:00:00,104,0.000891,0,0,0,0,0.065288
24170,4-Jul-08, 01:00:00,104,0.001368,0,0,0,0,0.065275
24171,4-Jul-08, 02:00:00,104,0.001413,0,0,0,0,0.065262
24172,4-Jul-08, 03:00:00,104,0.000938,0,0,0,0,0.065254
24173,4-Jul-08, 04:00:00,104,0.000833,0,0,0,0,0.065246
24174,4-Jul-08, 05:00:00,104,0.000549,0,0,0,0,0.065241
24175,4-Jul-08, 06:00:00,104,0.002243,0,0,0,0,0.06522
24176,4-Jul-08, 07:00:00,104,0.005474,0,0,0,0,0.065169
24177,4-Jul-08, 08:00:00,104,0.008767,0,0,0,0,0.065087
24178,4-Jul-08, 09:00:00,104,0.012121,0,0,0,0,0.064974
24179,4-Jul-08, 10:00:00,104,0.015114,0,0,0,0,0.064834
24180,4-Jul-08, 11:00:00,104,0.017272,0,0,0,0,0.064674
24181,4-Jul-08, 12:00:00,104,0.018711,0,0,0,0,0.064501
24182,4-Jul-08, 13:00:00,104,0.019375,0,0,0,0,0.064323
24183,4-Jul-08, 14:00:00,104,0.018582,0,0,0,0,0.064152
24184,4-Jul-08, 15:00:00,104,0.017079,0,0,0,0,0.063996
24185,4-Jul-08, 16:00:00,104,0.014708,0,0,0,0,0.063861
24186,4-Jul-08, 17:00:00,104,0.010773,0,0,0,0,0.063763
24187,4-Jul-08, 18:00:00,104,0.006284,0,0,0,0,0.063706
24188,4-Jul-08, 19:00:00,104,0.002785,0,0,0,0,0.06368
24189,4-Jul-08, 20:00:00,104,0.00254,0,0,0,0,0.063657
24190,4-Jul-08, 21:00:00,104,0.002001,0,0,0,0,0.063639
24191,4-Jul-08, 22:00:00,104,0.001226,0,0,0,0,0.063628
24192,4-Jul-08, 23:00:00,104,0.000496,0,0,0,0,0.063623
24193,4-Jul-08, 24:00:00,104,0.000187,0,0,0,0,0.063622
24194,5-Jul-08, 01:00:00,104,0,0,0,0,0,0.063622
24195,5-Jul-08, 02:00:00,104,0,0,0,0,0,0.063622
24196,5-Jul-08, 03:00:00,104,0,0,0,0,0,0.063622
24197,5-Jul-08, 04:00:00,104,0,0,0,0,0,0.063622
24198,5-Jul-08, 05:00:00,104,0,0,0,0,0,0.063622
24199,5-Jul-08, 06:00:00,104,0.000939,0,0,0,0,0.063613
24200,5-Jul-08, 07:00:00,104,0.004422,0,0,0,0,0.063573
24201,5-Jul-08, 08:00:00,104,0.008498,0,0,0,0,0.063496
24202,5-Jul-08, 09:00:00,104,0.012564,0,0,0,0,0.063382
24203,5-Jul-08, 10:00:00,104,0.015987,0,0,0,0,0.063237
24204,5-Jul-08, 11:00:00,104,0.019112,0,0,0,0,0.063064
24205,5-Jul-08, 12:00:00,104,0.020651,0,0,0,0,0.062878
24206,5-Jul-08, 13:00:00,104,0.021431,0,0,0,0,0.062686
24207,5-Jul-08, 14:00:00,104,0.021005,0,0,0,0,0.062498
24208,5-Jul-08, 15:00:00,104,0.018211,0,0,0,0,0.062335
24209,5-Jul-08, 16:00:00,104,0.015168,0,0,0,0,0.0622
24210,5-Jul-08, 17:00:00,104,0.011839,0,0,0,0,0.062095
24211,5-Jul-08, 18:00:00,104,0.007571,0,0,0,0,0.062028
24212,5-Jul-08, 19:00:00,104,0.003635,0,0,0,0,0.061995
24213,5-Jul-08, 20:00:00,104,0.00215,0,0,0,0,0.061976
24214,5-Jul-08, 21:00:00,104,0.001656,0,0,0,0,0.061962
24215,5-Jul-08, 22:00:00,104,0.000297,0,0,0,0,0.061959
24216,5-Jul-08, 23:00:00,104,0,0,0,0,0,0.061959
24217,5-Jul-08, 24:00:00,104,0,0,0,0,0,0.061959
24218,6-Jul-08, 01:00:00,104,0,0,0,0,0,0.061959
24219,6-Jul-08, 02:00:00,104,0,0,0,0,0,0.061959
24220,6-Jul-08, 03:00:00,104,0,0,0,0,0,0.061959
24221,6-Jul-08, 04:00:00,104,0,0,0,0,0,0.061959
24222,6-Jul-08, 05:00:00,104,0,0,0,0,0,0.061959
24223,6-Jul-08, 06:00:00,104,0.000978,0,0,0,0,0.06195
24224,6-Jul-08, 07:00:00,104,0.004625,0,0,0,0,0.061909
24225,6-Jul-08, 08:00:00,104,0.008777,0,0,0,0,0.061832
24226,6-Jul-08, 09:00:00,104,0.012972,0,0,0,0,0.061717
24227,6-Jul-08, 10:00:00,104,0.01636,0,0,0,0,0.061573
24228,6-Jul-08, 11:00:00,104,0.018847,0,0,0,0,0.061407
24229,6-Jul-08, 12:00:00,104,0.020701,0,0,0,0,0.061226
24230,6-Jul-08, 13:00:00,104,0.021456,0,0,0,0,0.061038
24231,6-Jul-08, 14:00:00,104,0.021769,0,0,0,0,0.060848
24232,6-Jul-08, 15:00:00,104,0.021007,0,0,0,0,0.060666
24233,6-Jul-08, 16:00:00,104,0.017892,0,0,0,0,0.060511
24234,6-Jul-08, 17:00:00,104,0.013748,0,0,0,0,0.060392
24235,6-Jul-08, 18:00:00,104,0.007987,0,0,0,0,0.060323
24236,6-Jul-08, 19:00:00,104,0.004134,0,0,0,0,0.060287
24237,6-Jul-08, 20:00:00,104,0.001316,0,0,0,0,0.060276
24238,6-Jul-08, 21:00:00,104,0,0,0,0,0,0.060276
24239,6-Jul-08, 22:00:00,104,0,0,0,0,0,0.060276
24240,6-Jul-08, 23:00:00,104,0,0,0,0,0,0.060276
24241,6-Jul-08, 24:00:00,104,0,0,0,0,0,0.060276
24242,7-Jul-08, 01:00:00,104,0,0,0,0,0,0.060276
24243,7-Jul-08, 02:00:00,104,0,0,0,0,0,0.060276
24244,7-Jul-08, 03:00:00,104,0,0,0,0,0,0.060276
24245,7-Jul-08, 04:00:00,104,0,0,0,0,0,0.060276
24246,7-Jul-08, 05:00:00,104,0,0,0,0,0,0.060276
24247,7-Jul-08, 06:00:00,104,0.001023,0,0,0,0,0.060267
24248,7-Jul-08, 07:00:00,104,0.004851,0,0,0,0,0.060225
24249,7-Jul-08, 08:00:00,104,0.009283,0,0,0,0,0.060145
24250,7-Jul-08, 09:00:00,104,0.01352,0,0,0,0,0.060029
24251,7-Jul-08, 10:00:00,104,0.016877,0,0,0,0,0.059884
24252,7-Jul-08, 11:00:00,104,0.01979,0,0,0,0,0.059715
24253,7-Jul-08, 12:00:00,104,0.022114,0,0,0,0,0.059526
24254,7-Jul-08, 13:00:00,104,0.021746,0,0,0,0,0.059342
24255,7-Jul-08, 14:00:00,104,0.020115,0,0,0,0,0.059171
24256,7-Jul-08, 15:00:00,104,0.00113,0,0,0,0,0.059161
24257,7-Jul-08, 16:00:00,104,0.01719,0,0,0,0,0.059016
24258,7-Jul-08, 17:00:00,104,0.014288,0,0,0,0,0.058896
24259,7-Jul-08, 18:00:00,104,0.008137,0,0,0,0,0.058827
24260,7-Jul-08, 19:00:00,104,0.001204,0,0,0,0,0.058817
24261,7-Jul-08, 20:00:00,104,0,0,0,0,0,0.058817
24262,7-Jul-08, 21:00:00,104,0,0,0,0,0,0.058817
24263,7-Jul-08, 22:00:00,104,0,0,0,0,0,0.058817
24264,7-Jul-08, 23:00:00,104,0,0,0,0,0,0.058817
24265,7-Jul-08, 24:00:00,104,0,0,0,0,0,0.058817
24266,8-Jul-08, 01:00:00,104,0,0,0,0,0,0.058817
24267,8-Jul-08, 02:00:00,104,0,0,0,0,0,0.058817
24268,8-Jul-08, 03:00:00,104,0,0,0,0,0,0.058817
24269,8-Jul-08, 04:00:00,104,0,0,0,0,0,0.058817
24270,8-Jul-08, 05:00:00,104,0,0,0,0,0,0.058817
24271,8-Jul-08, 06:00:00,104,0.000935,0,0,0,0,0.058809
24272,8-Jul-08, 07:00:00,104,0.004758,0,0,0,0,0.058769
24273,8-Jul-08, 08:00:00,104,0.009155,0,0,0,0,0.058692
24274,8-Jul-08, 09:00:00,104,0.013681,0,0,0,0,0.058578
24275,8-Jul-08, 10:00:00,104,0.01732,0,0,0,0,0.058433
24276,8-Jul-08, 11:00:00,104,0.01978,0,0,0,0,0.058268
24277,8-Jul-08, 12:00:00,104,0.021804,0,0,0,0,0.058086
24278,8-Jul-08, 13:00:00,104,0.022357,0,0,0,0,0.057901
24279,8-Jul-08, 14:00:00,104,0.022781,0,0,0,0,0.057712
24280,8-Jul-08, 15:00:00,104,0.022932,0,0,0,0,0.057523
24281,8-Jul-08, 16:00:00,104,0.020426,0,0,0,0,0.057355
24282,8-Jul-08, 17:00:00,104,0.014642,0,0,0,0,0.057235
24283,8-Jul-08, 18:00:00,104,0.011121,0,0,0,0,0.057144
24284,8-Jul-08, 19:00:00,104,0.007379,0,0,0,0,0.057084
24285,8-Jul-08, 20:00:00,104,0.001423,0,0,0,0,0.057073
24286,8-Jul-08, 21:00:00,104,0,0,0,0,0,0.057073
24287,8-Jul-08, 22:00:00,104,0,0,0,0,0,0.057073
24288,8-Jul-08, 23:00:00,104,0,0,0,0,0,0.057073
24289,8-Jul-08, 24:00:00,104,0,0,0,0,0,0.057073
24290,9-Jul-08, 01:00:00,104,0,0,0,0,0,0.057073
24291,9-Jul-08, 02:00:00,104,0,0,0,0,0,0.057073
24292,9-Jul-08, 03:00:00,104,0,0,0,0,0,0.057073
24293,9-Jul-08, 04:00:00,104,0,0,0,0,0,0.057073
24294,9-Jul-08, 05:00:00,104,0,0,0,0,0,0.057073
24295,9-Jul-08, 06:00:00,104,0.000884,0,0,0,0,0.057065
24296,9-Jul-08, 07:00:00,104,0.004735,0,0,0,0,0.057027
24297,9-Jul-08, 08:00:00,104,0.009093,0,0,0,0,0.056953
24298,9-Jul-08, 09:00:00,104,0.013269,0,0,0,0,0.056845
24299,9-Jul-08, 10:00:00,104,0.01727,0,0,0,0,0.056704
24300,9-Jul-08, 11:00:00,104,0.019904,0,0,0,0,0.056543
24301,9-Jul-08, 12:00:00,104,0.021203,0,0,0,0,0.056372
24302,9-Jul-08, 13:00:00,104,0.022273,0,0,0,0,0.056193
24303,9-Jul-08, 14:00:00,104,0.022376,0,0,0,0,0.056013
24304,9-Jul-08, 15:00:00,104,0.021381,0,0,0,0,0.055842
24305,9-Jul-08, 16:00:00,104,0.016755,0,0,0,0,0.055708
24306,9-Jul-08, 17:00:00,104,0.010677,0,0,0,0,0.055623
24307,9-Jul-08, 18:00:00,104,0.004216,0,0,0,0,0.05559
24308,9-Jul-08, 19:00:00,104,0,0,0,0,0,0.05559
24309,9-Jul-08, 20:00:00,104,0,0,0,0,0,0.05559
24310,9-Jul-08, 21:00:00,104,0,0,0,0,0,0.05559
24311,9-Jul-08, 22:00:00,104,0,0,0,0,0,0.05559
24312,9-Jul-08, 23:00:00,104,0,0,0,0,0,0.05559
24313,9-Jul-08, 24:00:00,104,0,0,0,0,0,0.05559
24314,10-Jul-08, 01:00:00,104,0,0,0,0,0,0.05559
24315,10-Jul-08, 02:00:00,104,0,0,0,0,0,0.05559
24316,10-Jul-08, 03:00:00,104,0,0,0,0,0,0.05559
24317,10-Jul-08, 04:00:00,104,0,0,0,0,0,0.05559
24318,10-Jul-08, 05:00:00,104,0,0,0,0,0,0.05559
24319,10-Jul-08, 06:00:00,104,0.000877,0,0,0,0,0.055583
24320,10-Jul-08, 07:00:00,104,0.004663,0,0,0,0,0.055546
24321,10-Jul-08, 08:00:00,104,0.008937,0,0,0,0,0.055475
24322,10-Jul-08, 09:00:00,104,0.013049,0,0,0,0,0.055371
24323,10-Jul-08, 10:00:00,104,0.016536,0,0,0,0,0.055241
24324,10-Jul-08, 11:00:00,104,0.018976,0,0,0,0,0.055091
24325,10-Jul-08, 12:00:00,104,0.020927,0,0,0,0,0.054926
24326,10-Jul-08, 13:00:00,104,0.022498,0,0,0,0,0.05475
24327,10-Jul-08, 14:00:00,104,0.023826,0,0,0,0,0.054563
24328,10-Jul-08, 15:00:00,104,0.022944,0,0,0,0,0.054384
24329,10-Jul-08, 16:00:00,104,0.019117,0,0,0,0,0.054236
24330,10-Jul-08, 17:00:00,104,0.013383,0,0,0,0,0.054132
24331,10-Jul-08, 18:00:00,104,0.006915,0,0,0,0,0.054079
24332,10-Jul-08, 19:00:00,104,0.002971,0,0,0,0,0.054056
24333,10-Jul-08, 20:00:00,104,0.000547,0,0,0,0,0.054052
24334,10-Jul-08, 21:00:00,104,0,0,0,0,0,0.054052
24335,10-Jul-08, 22:00:00,104,0,0,0,0,0,0.054052
24336,10-Jul-08, 23:00:00,104,0,0,0,0,0,0.054052
24337,10-Jul-08, 24:00:00,104,0,0,0,0,0,0.054052
24338,11-Jul-08, 01:00:00,104,0,0,0,0,0,0.054052
24339,11-Jul-08, 02:00:00,104,0,0,0,0,0,0.054052
24340,11-Jul-08, 03:00:00,104,0,0,0,0,0,0.054052
24341,11-Jul-08, 04:00:00,104,0,0,0,0,0,0.054052
24342,11-Jul-08, 05:00:00,104,0,0,0,0,0,0.054052
24343,11-Jul-08, 06:00:00,104,0.001107,0,0,0,0,0.054043
24344,11-Jul-08, 07:00:00,104,0.004638,0,0,0,0,0.054007
24345,11-Jul-08, 08:00:00,104,0.00807,0,0,0,0,0.053945
24346,11-Jul-08, 09:00:00,104,0.011541,0,0,0,0,0.053856
24347,11-Jul-08, 10:00:00,104,0.014915,0,0,0,0,0.053741
24348,11-Jul-08, 11:00:00,104,0.017542,0,0,0,0,0.053607
24349,11-Jul-08, 12:00:00,104,0.019619,0,0,0,0,0.053456
24350,11-Jul-08, 13:00:00,104,0.020891,0,0,0,0,0.053297
24351,11-Jul-08, 14:00:00,104,0.020968,0,0,0,0,0.053137
24352,11-Jul-08, 15:00:00,104,0.019025,0,0,0,0,0.052993
24353,11-Jul-08, 16:00:00,104,0.016178,0,0,0,0,0.05287
24354,11-Jul-08, 17:00:00,104,0.012381,0,0,0,0,0.052777
24355,11-Jul-08, 18:00:00,104,0.006994,0,0,0,0,0.052724
24356,11-Jul-08, 19:00:00,104,0.001962,0,0,0,0,0.052709
24357,11-Jul-08, 20:00:00,104,0.000565,0,0,0,0,0.052705
24358,11-Jul-08, 21:00:00,104,0.001222,0,0,0,0,0.052696
24359,11-Jul-08, 22:00:00,104,0.001283,0,0,0,0,0.052686
24360,11-Jul-08, 23:00:00,104,0.000748,0,0,0,0,0.052681
24361,11-Jul-08, 24:00:00,104,0.000485,0,0,0,0,0.052677
24362,12-Jul-08, 01:00:00,104,0.000224,0,0,0,0,0.052675
24363,12-Jul-08, 02:00:00,104,0.000064,0,0,0,0,0.052675
24364,12-Jul-08, 03:00:00,104,0.000051,0,0,0,0,0.052674
24365,12-Jul-08, 04:00:00,104,0,0,0,0,0,0.052674
24366,12-Jul-08, 05:00:00,104,0,0,0,0,0,0.052674
24367,12-Jul-08, 06:00:00,104,0.001036,0,0,0,0,0.052667
24368,12-Jul-08, 07:00:00,104,0.003918,0,0,0,0,0.052637
24369,12-Jul-08, 08:00:00,104,0.006058,0,0,0,0,0.052592
24370,12-Jul-08, 09:00:00,104,0.01006,0,0,0,0,0.052516
24371,12-Jul-08, 10:00:00,104,0.013043,0,0,0,0,0.052418
24372,12-Jul-08, 11:00:00,104,0.015784,0,0,0,0,0.0523
24373,12-Jul-08, 12:00:00,104,0.01802,0,0,0,0,0.052165
24374,12-Jul-08, 13:00:00,104,0.019224,0,0,0,0,0.052022
24375,12-Jul-08, 14:00:00,104,0.019175,0,0,0,0,0.051879
24376,12-Jul-08, 15:00:00,104,0.017797,0,0,0,0,0.051748
24377,12-Jul-08, 16:00:00,104,0.015018,0,0,0,0,0.051637
24378,12-Jul-08, 17:00:00,104,0.011263,0,0,0,0,0.051553
24379,12-Jul-08, 18:00:00,104,0.007194,0,0,0,0,0.051501
24380,12-Jul-08, 19:00:00,104,0.003839,0,0,0,0,0.051472
24381,12-Jul-08, 20:00:00,104,0.003206,0,0,0,0,0.051449
24382,12-Jul-08, 21:00:00,104,0.002268,0,0,0,0,0.051432
24383,12-Jul-08, 22:00:00,104,0.000205,0,0,0,0,0.051431
24384,12-Jul-08, 23:00:00,104,0,0,0,0,0,0.051431
24385,12-Jul-08, 24:00:00,104,0,0,0,0,0,0.051431
24386,13-Jul-08, 01:00:00,104,0,0,0,0,0,0.051431
24387,13-Jul-08, 02:00:00,104,0,0,0,0,0,0.051431
24388,13-Jul-08, 03:00:00,104,0,0,0,0,0,0.051431
24389,13-Jul-08, 04:00:00,104,0,0,0,0,0,0.051431
24390,13-Jul-08, 05:00:00,104,0,0,0,0,0,0.051431
24391,13-Jul-08, 06:00:00,104,0.000779,0,0,0,0,0.051425
24392,13-Jul-08, 07:00:00,104,0.004436,0,0,0,0,0.051392
24393,13-Jul-08, 08:00:00,104,0.00865,0,0,0,0,0.051329
24394,13-Jul-08, 09:00:00,104,0.012537,0,0,0,0,0.051237
24395,13-Jul-08, 10:00:00,104,0.015759,0,0,0,0,0.051121
24396,13-Jul-08, 11:00:00,104,0.018377,0,0,0,0,0.050987
24397,13-Jul-08, 12:00:00,104,0.02012,0,0,0,0,0.050841
24398,13-Jul-08, 13:00:00,104,0.021329,0,0,0,0,0.050686
24399,13-Jul-08, 14:00:00,104,0.021999,0,0,0,0,0.050526
24400,13-Jul-08, 15:00:00,104,0.020409,0,0,0,0,0.050379
24401,13-Jul-08, 16:00:00,104,0.016802,0,0,0,0,0.050258
24402,13-Jul-08, 17:00:00,104,0.012492,0,0,0,0,0.050169
24403,13-Jul-08, 18:00:00,104,0.008249,0,0,0,0,0.050109
24404,13-Jul-08, 19:00:00,104,0.004508,0,0,0,0,0.050077
24405,13-Jul-08, 20:00:00,104,0.001358,0,0,0,0,0.050067
24406,13-Jul-08, 21:00:00,104,0,0,0,0,0,0.050067
24407,13-Jul-08, 22:00:00,104,0,0,0,0,0,0.050067
24408,13-Jul-08, 23:00:00,104,0,0,0,0,0,0.050067
24409,13-Jul-08, 24:00:00,104,0,0,0,0,0,0.050067
24410,14-Jul-08, 01:00:00,104,0,0,0,0,0,0.050067
24411,14-Jul-08, 02:00:00,104,0,0,0,0,0,0.050067
24412,14-Jul-08, 03:00:00,104,0,0,0,0,0,0.050067
24413,14-Jul-08, 04:00:00,104,0,0,0,0,0,0.050067
24414,14-Jul-08, 05:00:00,104,0,0,0,0,0,0.050067
24415,14-Jul-08, 06:00:00,104,0.001052,0,0,0,0,0.05006
24416,14-Jul-08, 07:00:00,104,0.004221,0,0,0,0,0.05003
24417,14-Jul-08, 08:00:00,104,0.008011,0,0,0,0,0.049972
24418,14-Jul-08, 09:00:00,104,0.012127,0,0,0,0,0.049886
24419,14-Jul-08, 10:00:00,104,0.014702,0,0,0,0,0.049781
24420,14-Jul-08, 11:00:00,104,0.018496,0,0,0,0,0.04965
24421,14-Jul-08, 12:00:00,104,0.020862,0,0,0,0,0.049502
24422,14-Jul-08, 13:00:00,104,0.022258,0,0,0,0,0.049344
24423,14-Jul-08, 14:00:00,104,0.022434,0,0,0,0,0.049186
24424,14-Jul-08, 15:00:00,104,0.019945,0,0,0,0,0.049046
24425,14-Jul-08, 16:00:00,104,0.015927,0,0,0,0,0.048934
24426,14-Jul-08, 17:00:00,104,0.011847,0,0,0,0,0.048852
24427,14-Jul-08, 18:00:00,104,0.006233,0,0,0,0,0.048808
24428,14-Jul-08, 19:00:00,104,0.001632,0,0,0,0,0.048797
24429,14-Jul-08, 20:00:00,104,0,0,0,0,0,0.048797
24430,14-Jul-08, 21:00:00,104,0,0,0,0,0,0.048797
24431,14-Jul-08, 22:00:00,104,0.000139,0,0,0,0,0.048796
24432,14-Jul-08, 23:00:00,104,0.001194,0,0,0,0,0.048787
24433,14-Jul-08, 24:00:00,104,0.00073,0,0,0,0,0.048782
24434,15-Jul-08, 01:00:00,104,0.000354,0,0,0,0,0.04878
24435,15-Jul-08, 02:00:00,104,0.000322,0,0,0,0,0.048778
24436,15-Jul-08, 03:00:00,104,0,0,0,0,0,0.048778
24437,15-Jul-08, 04:00:00,104,0,0,0,0,0,0.048778
24438,15-Jul-08, 05:00:00,104,0,0,0,0,0,0.048778
24439,15-Jul-08, 06:00:00,104,0.000613,0,0,0,0,0.048773
24440,15-Jul-08, 07:00:00,104,0.00113,0,0,0,0,0.048765
24441,15-Jul-08, 08:00:00,104,0.00693,0,0,0,0,0.048717
24442,15-Jul-08, 09:00:00,104,0.010344,0,0,0,0,0.048645
24443,15-Jul-08, 10:00:00,104,0.013492,0,0,0,0,0.048551
24444,15-Jul-08, 11:00:00,104,0.01612,0,0,0,0,0.04844
24445,15-Jul-08, 12:00:00,104,0.018127,0,0,0,0,0.048314
24446,15-Jul-08, 13:00:00,104,0.019243,0,0,0,0,0.048181
24447,15-Jul-08, 14:00:00,104,0.019141,0,0,0,0,0.04805
24448,15-Jul-08, 15:00:00,104,0.017789,0,0,0,0,0.047927
24449,15-Jul-08, 16:00:00,104,0.014803,0,0,0,0,0.047826
24450,15-Jul-08, 17:00:00,104,0.011076,0,0,0,0,0.04775
24451,15-Jul-08, 18:00:00,104,0.006617,0,0,0,0,0.047705
24452,15-Jul-08, 19:00:00,104,0.00251,0,0,0,0,0.047688
24453,15-Jul-08, 20:00:00,104,0.001584,0,0,0,0,0.047677
24454,15-Jul-08, 21:00:00,104,0.000228,0,0,0,0,0.047676
24455,15-Jul-08, 22:00:00,104,0,0,0,0,0,0.047676
24456,15-Jul-08, 23:00:00,104,0.000009,0,0,0,0,0.047676
24457,15-Jul-08, 24:00:00,104,0,0,0,0,0,0.047676
24458,16-Jul-08, 01:00:00,104,0,0,0,0,0,0.047676
24459,16-Jul-08, 02:00:00,104,0,0,0,0,0,0.047676
24460,16-Jul-08, 03:00:00,104,0,0,0,0,0,0.047676
24461,16-Jul-08, 04:00:00,104,0,0,0,0,0,0.047676
24462,16-Jul-08, 05:00:00,104,0,0,0,0,0,0.047676
24463,16-Jul-08, 06:00:00,104,0.000604,0,0,0,0,0.047672
24464,16-Jul-08, 07:00:00,104,0.003983,0,0,0,0,0.047645
24465,16-Jul-08, 08:00:00,104,0.007932,0,0,0,0,0.047591
24466,16-Jul-08, 09:00:00,104,0.011818,0,0,0,0,0.04751
24467,16-Jul-08, 10:00:00,104,0.015313,0,0,0,0,0.047406
24468,16-Jul-08, 11:00:00,104,0.017939,0,0,0,0,0.047285
24469,16-Jul-08, 12:00:00,104,0.019895,0,0,0,0,0.04715
24470,16-Jul-08, 13:00:00,104,0.021537,0,0,0,0,0.047005
24471,16-Jul-08, 14:00:00,104,0.022567,0,0,0,0,0.046854
