Col number,,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
   Ordinate,Date,Time,Hopland Gage FLOW,Russian 60 ET-POTENTIAL,Russian 60 FLOW,Russian 60 FLOW-BASE,Russian 60 INFILTRATION,Russian 60 PERC-SOIL,Russian 60 SATURATION FRACTION,Russian 70 ET-POTENTIAL,Russian 70 FLOW,Russian 70 FLOW-BASE,Russian 70 INFILTRATION,Russian 70 PERC-SOIL,Russian 70 SATURATION FRACTION,WF Russian ET-POTENTIAL,WF Russian FLOW,WF Russian FLOW-BASE,WF Russian INFILTRATION,WF Russian PERC-SOIL,WF Russian SATURATION FRACTION
Units, ,,CFS,IN,CFS,CFS,IN,IN,IN/IN,IN,CFS,CFS,IN,IN,IN/IN,IN,CFS,CFS,IN,IN,IN/IN
Type, ,,PER-AVER,PER-CUM,PER-AVER,PER-AVER,PER-CUM,PER-CUM,PER-AVER,PER-CUM,PER-AVER,PER-AVER,PER-CUM,PER-CUM,PER-AVER,PER-CUM,PER-AVER,PER-AVER,PER-CUM,PER-CUM,PER-AVER
157,6-Mar-95,24:00:00,310.943574,0.039156,58.051703,58.051703,0,0,0.999068,0.039144,59.14896,59.14896,0,0,0.999071,0.039123,84.544288,84.544288,0,0,0.999077
158,7-Mar-95,24:00:00,294.128323,0.03813,52.046891,52.046891,0,0,0.995345,0.038114,54.443011,54.443011,0,0,0.995354,0.038086,79.620798,79.620798,0,0,0.995368
159,8-Mar-95,24:00:00,1920.15,0.011695,631.779188,195.077391,1.317561,1.263163,0.998373,0.011691,725.092836,249.861928,1.318573,1.264243,0.998231,0.011684,1546.05,912.596416,1.334889,1.280676,0.99823
160,9-Mar-95,24:00:00,22868.33,0.027081,7205.17,1047.31,1.046742,1.046742,1,0.027073,7618.06,1284.10,1.02,1.02,1,0.027059,8345.85,1994.83,0.984308,0.984308,1
161,10-Mar-95,24:00:00,9076.67,0.015611,3042.14,1119.79,1.294923,1.294923,1,0.015607,3050.22,1206.25,1.338575,1.338575,1,0.015601,2976.86,1210.51,1.270379,1.270379,1
162,11-Mar-95,24:00:00,6980.06,0.016578,1875.11,1231.03,0.733631,0.733631,1,0.016577,2080.54,1416.26,0.722253,0.722253,1,0.016575,1870.13,1682.19,0.67871,0.67871,1
163,12-Mar-95,24:00:00,3377.50,0.027762,908.737936,870.299484,0.040996,0.040996,1,0.027752,963.876616,923.111888,0.063388,0.063388,1,0.027735,485.9608,484.254212,0.097414,0.097414,1
164,13-Mar-95,24:00:00,4931.97,0.016985,1094.79,706.404822,1.68,1.68,1,0.016974,1325.89,825.690754,1.68,1.68,1,0.016954,2551.14,1751.43,1.68,1.68,1
165,14-Mar-95,24:00:00,10296.39,0.011529,2425.81,1449.81,1.298337,1.298337,1,0.011522,3296.68,1726.25,1.277329,1.277329,1,0.01151,5036.98,2420.83,1.250052,1.250052,1
166,15-Mar-95,24:00:00,5384.12,0.045067,1559.04,1284.23,0,0,1,0.045059,1754.50,1367.08,0,0,1,0.045039,818.809994,764.473342,0,0,1
167,16-Mar-95,24:00:00,3084.15,0.047949,586.983636,572.640476,0,0,1,0.047938,569.519697,557.299584,0,0,1,0.047932,438.381443,438.381443,0,0,1
168,17-Mar-95,24:00:00,4077.25,0.037784,339.083576,339.083576,0,0,0.99799,0.037778,357.903103,357.903103,0,0,0.997991,0.037768,412.129595,412.129595,0,0,0.997994
169,18-Mar-95,24:00:00,5640.56,0.028286,405.432691,403.668543,0.366128,0.332562,0.999501,0.028273,592.491161,550.762742,0.552317,0.518775,0.999701,0.028255,1524.27,1178.88,0.706793,0.673289,0.9999
170,19-Mar-95,24:00:00,4556.29,0.026737,426.390315,426.036571,0.049151,0.049151,1,0.026728,579.634642,573.662847,0.108792,0.108792,1,0.02671,490.552573,488.728808,0.206929,0.206929,1
171,20-Mar-95,24:00:00,7348.19,0.025404,1465.80,559.348676,0.819061,0.819061,1,0.025393,1936.56,740.37072,0.857735,0.857735,1,0.025375,3213.90,1609.65,0.930018,0.930018,1
172,21-Mar-95,24:00:00,4316.47,0.017803,1002.00,775.482999,0.379519,0.379519,1,0.017792,1212.65,971.54584,0.465363,0.465363,1,0.017772,978.712811,959.021696,0.396004,0.396004,1
173,22-Mar-95,24:00:00,3845.44,0.014757,946.413087,887.092786,1.175612,1.175612,1,0.01475,1213.24,1102.44,1.210225,1.210225,1,0.014738,1664.12,1616.59,1.026107,1.026107,1
174,23-Mar-95,24:00:00,5180.97,0.014898,1101.44,1091.24,0.462698,0.462698,1,0.014894,1379.74,1315.05,0.550415,0.550415,1,0.014886,1477.89,1444.55,0.644074,0.644074,1
175,24-Mar-95,24:00:00,4679.64,0.046889,748.106217,747.008896,0,0,1,0.046876,879.021031,867.468685,0,0,1,0.046851,611.965695,611.466777,0,0,1
176,25-Mar-95,24:00:00,3718.18,0.056204,411.501561,411.458393,0,0,0.999573,0.0562,460.953761,460.609628,0,0,0.999574,0.056196,471.691811,471.691811,0,0,0.999576
177,26-Mar-95,24:00:00,2599.38,0.055094,312.546113,312.546113,0,0,0.994927,0.055092,364.501289,364.501289,0,0,0.99493,0.055089,444.025261,444.025261,0,0,0.994935
178,27-Mar-95,24:00:00,1804.01,0.060127,282.817126,282.817126,0,0,0.986665,0.060116,335.503199,335.503199,0,0,0.986669,0.060096,418.167072,418.167072,0,0,0.986675
179,28-Mar-95,24:00:00,1683.58,0.070466,264.93323,264.93323,0,0,0.977421,0.070455,315.276563,315.276563,0,0,0.977426,0.070434,393.814906,393.814906,0,0,0.977436
180,29-Mar-95,24:00:00,1491.88,0.063499,249.351906,249.351906,0,0,0.96792,0.063484,296.862739,296.862739,0,0,0.967927,0.063458,370.880899,370.880899,0,0,0.96794
181,30-Mar-95,24:00:00,1294.75,0.050998,234.81554,234.81554,0,0,0.95967,0.05098,279.570957,279.570957,0,0,0.95968,0.050947,349.282466,349.282466,0,0,0.959697
182,31-Mar-95,24:00:00,1205.55,0.039565,221.139505,221.139505,0,0,0.953146,0.039556,263.289744,263.289744,0,0,0.953158,0.039532,328.941829,328.941829,0,0,0.953179
183,1-Apr-95,24:00:00,1148.35,0.061313,208.261206,208.261206,0,0,0.945679,0.061304,247.956919,247.956919,0,0,0.945692,0.061286,309.785738,309.785738,0,0,0.945716
184,2-Apr-95,24:00:00,1094.02,0.066352,196.133,196.133,0,0,0.936679,0.066341,233.517023,233.517023,0,0,0.936693,0.066322,291.745212,291.745212,0,0,0.93672
185,3-Apr-95,24:00:00,1039.80,0.06909,184.711097,184.711097,0,0,0.926984,0.069088,219.918044,219.918044,0,0,0.926999,0.069084,274.755285,274.755285,0,0,0.927028
186,4-Apr-95,24:00:00,988.964703,0.055886,173.954354,173.954354,0,0,0.918382,0.055869,207.111007,207.111007,0,0,0.918399,0.055836,258.754775,258.754775,0,0,0.918429
187,5-Apr-95,24:00:00,892.275827,0.045842,163.824036,163.824036,0,0,0.910949,0.045828,195.049795,195.049795,0,0,0.910968,0.045808,243.686062,243.686062,0,0,0.911002
188,6-Apr-95,24:00:00,886.711274,0.015298,157.745777,155.30833,0.696696,0.04929,0.96346,0.015294,233.251013,188.895008,0.733109,0.085843,0.969835,0.015287,362.771727,327.509261,0.817611,0.170602,0.975616
189,7-Apr-95,24:00:00,1924.44,0.030883,319.848096,316.268429,0.451466,0.451466,1,0.03088,491.814847,438.242851,0.498063,0.498063,1,0.030873,1049.62,1019.34,0.602205,0.602205,1
190,8-Apr-95,24:00:00,1956.16,0.021661,407.665645,406.529795,0.125651,0.125651,1,0.021657,540.231753,520.668381,0.18175,0.18175,1,0.021648,620.392806,608.468741,0.258063,0.258063,1
191,9-Apr-95,24:00:00,1610.33,0.057618,277.879888,277.627422,0,0,1,0.057609,353.567409,349.537064,0,0,1,0.057591,301.379913,301.165725,0,0,1
192,10-Apr-95,24:00:00,1335.97,0.06946,176.227681,176.214568,0,0,0.997517,0.069448,210.569774,210.438751,0,0,0.997519,0.069425,242.812675,242.812675,0,0,0.997522
193,11-Apr-95,24:00:00,1025.89,0.056346,144.0954,144.0954,0,0,0.989966,0.056335,174.626992,174.626992,0,0,0.98997,0.056311,228.600176,228.600176,0,0,0.989979
194,12-Apr-95,24:00:00,820.263688,0.02702,134.03892,133.926757,0.333088,0.206864,0.987166,0.027014,166.663051,164.111605,0.37207,0.245888,0.987253,0.027007,242.402964,237.281932,0.424344,0.298243,0.98736
195,13-Apr-95,24:00:00,1856.03,0.045262,248.029322,246.214622,0.025366,0.025366,1,0.045253,363.214475,333.255434,0.025866,0.025866,1,0.045234,677.71285,659.510135,0.0794,0.0794,1
196,14-Apr-95,24:00:00,1293.09,0.058055,202.11541,201.956348,0,0,0.999913,0.058044,245.333079,243.581255,0,0,0.999914,0.058018,220.183325,220.183325,0,0,0.999915
197,15-Apr-95,24:00:00,855.302132,0.019108,136.572931,136.51453,0.01931,0.008132,0.999523,0.019102,166.357985,164.709501,0.033291,0.020484,0.999505,0.019092,258.545328,255.387758,0.074886,0.062129,0.999509
198,16-Apr-95,24:00:00,768.068503,0.059504,120.456559,120.404168,0,0,1,0.059496,156.771688,155.602083,0,0,1,0.059471,220.512844,220.203141,0,0,1
199,17-Apr-95,24:00:00,659.651887,0.035791,109.076242,109.072897,0,0,0.999952,0.035783,136.504521,136.456232,0,0,0.999952,0.035765,184.308001,184.308001,0,0,0.999954
200,18-Apr-95,24:00:00,620.13163,0.066729,101.311684,101.311684,0,0,0.994951,0.066718,125.580218,125.580218,0,0,0.994955,0.066692,173.519628,173.519628,0,0,0.994963
201,19-Apr-95,24:00:00,590.903089,0.055205,95.174097,95.174097,0,0,0.986166,0.055195,117.898428,117.898428,0,0,0.986171,0.055174,163.41458,163.41458,0,0,0.986183
202,20-Apr-95,24:00:00,557.207082,0.059684,89.601047,89.601047,0,0,0.980394,0.059672,110.998105,110.998105,0,0,0.981281,0.059645,153.898051,153.898051,0,0,0.982339
203,21-Apr-95,24:00:00,525.330065,0.070773,84.379692,84.379692,0,0,0.972253,0.070761,104.531312,104.531312,0,0,0.974156,0.070747,144.935722,144.935722,0,0,0.977681
204,22-Apr-95,24:00:00,502.561862,0.080899,79.465454,79.465454,0,0,0.961461,0.080893,98.443677,98.443677,0,0,0.963366,0.080881,136.495318,136.495318,0,0,0.967063
205,23-Apr-95,24:00:00,485.208572,0.082845,74.837711,74.837711,0,0,0.949764,0.082837,92.710747,92.710747,0,0,0.951669,0.082821,128.546446,128.546446,0,0,0.955369
206,24-Apr-95,24:00:00,469.727633,0.091449,70.479497,70.479497,0,0,0.937459,0.091441,87.31169,87.31169,0,0,0.939365,0.091424,121.06048,121.06048,0,0,0.943067
207,25-Apr-95,24:00:00,454.032276,0.084151,66.375088,66.375088,0,0,0.924804,0.084146,82.22705,82.22705,0,0,0.926711,0.084134,114.010463,114.010463,0,0,0.930415
208,26-Apr-95,24:00:00,440.417075,0.069052,62.509702,62.509702,0,0,0.913713,0.069042,77.438517,77.438517,0,0,0.915621,0.069015,107.371007,107.371007,0,0,0.919328
209,27-Apr-95,24:00:00,437.252519,0.041826,59.363037,58.869418,0.11013,0,0.92018,0.041819,79.685047,72.928847,0.095823,0,0.920566,0.041803,107.30938,101.118203,0.134428,0,0.928444
210,28-Apr-95,24:00:00,422.195752,0.024849,56.374417,55.782663,0.660487,0.132446,0.939776,0.024848,78.153247,69.068535,0.656417,0.127436,0.938652,0.024849,107.796749,99.15798,0.628419,0.164007,0.946196
211,29-Apr-95,24:00:00,1598.96,0.033925,245.189648,240.616932,0.281797,0.281797,1,0.03392,405.780801,332.689458,0.34393,0.34393,1,0.03391,932.59699,889.501814,0.488426,0.488426,1
212,30-Apr-95,24:00:00,1010.27,0.057079,226.566731,225.678582,0.352654,0.352654,1,0.057076,285.896017,276.912842,0.362906,0.362906,1,0.057065,203.593352,191.63861,0.36595,0.36595,1
213,1-May-95,24:00:00,4535.55,0.057328,898.066377,497.390177,0.557807,0.557807,1,0.057321,1315.20,631.685499,0.552004,0.552004,1,0.057298,2370.03,1190.21,0.53,0.53,1
214,2-May-95,24:00:00,2009.68,0.051977,505.255866,452.489912,0,0,0.999564,0.051971,551.117564,484.666572,0,0,0.999564,0.051955,202.060113,202.060113,0,0,0.999561
215,3-May-95,24:00:00,1353.07,0.064777,179.222363,177.546141,0,0,0.994154,0.064769,178.486392,178.09938,0,0,0.994156,0.06475,162.722416,162.722416,0,0,0.994148
216,4-May-95,24:00:00,1253.39,0.06531,104.51284,104.51284,0,0,0.985042,0.0653,118.012055,118.012055,0,0,0.985046,0.065279,153.209445,153.209445,0,0,0.985041
217,5-May-95,24:00:00,916.087918,0.05795,88.959695,88.959695,0,0,0.976076,0.057941,105.777659,105.777659,0,0,0.976081,0.057919,144.287191,144.287191,0,0,0.97608
218,6-May-95,24:00:00,595.655702,0.067036,82.631505,82.631505,0,0,0.967171,0.067027,99.152779,99.152779,0,0,0.967177,0.067003,135.884555,135.884555,0,0,0.967178
219,7-May-95,24:00:00,488.2402,0.074127,77.696367,77.696367,0,0,0.957096,0.07412,93.342904,93.342904,0,0,0.957103,0.074104,127.97125,127.97125,0,0,0.957108
220,8-May-95,24:00:00,469.23125,0.058371,73.159482,73.159482,0,0,0.947756,0.058365,87.904504,87.904504,0,0,0.947764,0.058348,120.518781,120.518781,0,0,0.947771
221,9-May-95,24:00:00,452.610044,0.034653,68.897858,68.897858,0,0,0.941157,0.034646,82.785171,82.785171,0,0,0.941166,0.034639,113.50031,113.50031,0,0,0.941174
222,10-May-95,24:00:00,436.967228,0.071829,64.885454,64.885454,0,0,0.933315,0.071823,77.964125,77.964125,0,0,0.933325,0.071801,106.890563,106.890563,0,0,0.933335
223,11-May-95,24:00:00,422.857543,0.064354,61.106808,61.106808,0,0,0.923777,0.064348,73.423845,73.423845,0,0,0.923788,0.064333,100.665738,100.665738,0,0,0.923801
224,12-May-95,24:00:00,415.664137,0.017397,57.786124,57.548222,0.27539,0,0.925602,0.017396,76.691652,69.147971,0.362172,0,0.93011,0.017403,106.224799,94.803419,0.428949,0,0.933438
225,13-May-95,24:00:00,453.599734,0.045741,56.023301,54.196873,0.111521,0,0.971017,0.045737,95.220479,65.121104,0.09767,0,0.98172,0.045724,100.269991,89.282495,0.055036,0,0.985209
226,14-May-95,24:00:00,392.396121,0.052625,51.226851,51.040691,0.060314,0,0.972529,0.052622,63.391283,61.328744,0.112849,0,0.983723,0.052609,84.372953,84.178829,0.115742,0.019086,0.986988
227,15-May-95,24:00:00,591.021136,0.031755,48.939204,48.068311,0.107365,0,0.995705,0.031753,142.422143,124.089619,0.118409,0.111567,0.99998,0.031745,257.428467,246.946117,0.114847,0.114847,1
228,16-May-95,24:00:00,468.803191,0.068837,45.374493,45.269029,0,0,0.996232,0.068833,103.743741,102.278915,0,0,0.999979,0.068807,86.073715,86.073715,0,0,0.99998
229,17-May-95,24:00:00,382.430368,0.073263,42.635788,42.632765,0,0,0.990979,0.073257,63.5108,63.509988,0,0,0.994727,0.073237,78.583785,78.583785,0,0,0.994733
230,18-May-95,24:00:00,362.146413,0.086691,40.150024,40.150024,0,0,0.979462,0.086682,54.261349,54.261349,0,0,0.983211,0.086662,74.004587,74.004587,0,0,0.983219
231,19-May-95,24:00:00,352.414477,0.093357,37.811868,37.811868,0,0,0.966736,0.093347,50.51596,50.51596,0,0,0.970487,0.093325,69.694891,69.694891,0,0,0.970498
232,20-May-95,24:00:00,344.983585,0.065389,35.609875,35.609875,0,0,0.955277,0.065385,47.523984,47.523984,0,0,0.959029,0.065371,65.636174,65.636174,0,0,0.959043
233,21-May-95,24:00:00,336.953207,0.044715,33.536116,33.536116,0,0,0.947678,0.044708,44.752582,44.752582,0,0,0.95143,0.044698,61.813819,61.813819,0,0,0.951446
234,22-May-95,24:00:00,330.563292,0.063298,31.583124,31.583124,0,0,0.939975,0.063297,42.146124,42.146124,0,0,0.943727,0.063279,58.214061,58.214061,0,0,0.943745
235,23-May-95,24:00:00,317.051383,0.093335,29.743865,29.743865,0,0,0.928717,0.093335,39.691705,39.691705,0,0,0.93247,0.093333,54.823936,54.823936,0,0,0.932489
236,24-May-95,24:00:00,303.778953,0.091549,28.011716,28.011716,0,0,0.915423,0.091543,37.380238,37.380238,0,0,0.919176,0.091525,51.631237,51.631237,0,0,0.919196
237,25-May-95,24:00:00,303.77788,0.099643,26.38044,26.38044,0,0,0.901603,0.099634,35.203381,35.203381,0,0,0.905358,0.099623,48.624466,48.624466,0,0,0.905381
238,26-May-95,24:00:00,313.909926,0.077101,24.844162,24.844162,0,0,0.889159,0.077097,33.153295,33.153295,0,0,0.892914,0.07709,45.792796,45.792796,0,0,0.892938
239,27-May-95,24:00:00,318.662552,0.095929,23.39735,23.39735,0,0,0.876764,0.095927,31.222596,31.222596,0,0,0.880519,0.09592,43.12603,43.12603,0,0,0.880544
240,28-May-95,24:00:00,315.862557,0.097902,22.034794,22.034794,0,0,0.862881,0.097901,29.404333,29.404333,0,0,0.866637,0.097896,40.614564,40.614564,0,0,0.866663
241,29-May-95,24:00:00,312.083119,0.109724,20.751587,20.751587,0,0,0.848154,0.109725,27.691957,27.691957,0,0,0.85191,0.109725,38.249355,38.249355,0,0,0.851937
242,30-May-95,24:00:00,279.105678,0.092254,19.543108,19.543108,0,0,0.833713,0.09225,26.079302,26.079302,0,0,0.837469,0.092236,36.021885,36.021885,0,0,0.837496
243,31-May-95,24:00:00,233.618103,0.094122,18.405005,18.405005,0,0,0.820384,0.094119,24.560561,24.560561,0,0,0.82414,0.094108,33.924133,33.924133,0,0,0.824169
244,1-Jun-95,24:00:00,212.214297,0.056544,17.333181,17.333181,0,0,0.80976,0.05654,23.130265,23.130265,0,0,0.813517,0.056541,31.948544,31.948544,0,0,0.813547
245,2-Jun-95,24:00:00,206.746407,0.068158,16.323774,16.323774,0,0,0.800814,0.06816,21.783262,21.783262,0,0,0.804571,0.068156,30.088005,30.088005,0,0,0.804602
246,3-Jun-95,24:00:00,209.807143,0.084896,15.373151,15.373151,0,0,0.789956,0.084896,20.514703,20.514703,0,0,0.793713,0.084907,28.335815,28.335815,0,0,0.793743
247,4-Jun-95,24:00:00,219.17399,0.090533,14.477888,14.477888,0,0,0.777243,0.090533,19.320019,19.320019,0,0,0.781,0.090534,26.685665,26.685665,0,0,0.781029
248,5-Jun-95,24:00:00,217.443718,0.087391,13.634761,13.634761,0,0,0.76469,0.087395,18.194908,18.194908,0,0,0.768446,0.087394,25.131612,25.131612,0,0,0.768475
249,6-Jun-95,24:00:00,210.061436,0.066364,12.840734,12.840734,0,0,0.753437,0.066361,17.135319,17.135319,0,0,0.757193,0.066349,23.66806,23.66806,0,0,0.757223
250,7-Jun-95,24:00:00,204.825536,0.087949,12.092947,12.092947,0,0,0.742178,0.087945,16.137435,16.137435,0,0,0.745934,0.087928,22.289739,22.289739,0,0,0.745966
251,8-Jun-95,24:00:00,195.322187,0.096997,11.388709,11.388709,0,0,0.729647,0.096997,15.197664,15.197664,0,0,0.733404,0.096995,20.991685,20.991685,0,0,0.733437
252,9-Jun-95,24:00:00,191.79441,0.070394,10.725482,10.725482,0,0,0.717453,0.070392,14.31262,14.31262,0,0,0.72121,0.070391,19.769223,19.769223,0,0,0.721244
253,10-Jun-95,24:00:00,195.422459,0.08612,10.100878,10.100878,0,0,0.706413,0.086115,13.479118,13.479118,0,0,0.710171,0.086096,18.617953,18.617953,0,0,0.710205
254,11-Jun-95,24:00:00,193.561072,0.09795,9.512648,9.512648,0,0,0.693181,0.097947,12.694154,12.694154,0,0,0.696939,0.097935,17.533727,17.533727,0,0,0.696976
255,12-Jun-95,24:00:00,191.23229,0.099117,8.958674,8.958674,0,0,0.6791,0.099117,11.954904,11.954904,0,0,0.682859,0.099117,16.512642,16.512642,0,0,0.682897
256,13-Jun-95,24:00:00,193.053677,0.066222,8.436962,8.436962,0,0,0.667034,0.066222,11.258704,11.258704,0,0,0.670792,0.06621,15.55102,15.55102,0,0,0.670831
257,14-Jun-95,24:00:00,198.751891,0.022605,8.004282,7.945631,0.169646,0,0.664003,0.022612,13.513645,10.603048,0.310201,0,0.672388,0.022606,22.120421,14.645399,0.549772,0,0.678078
258,15-Jun-95,24:00:00,234.027789,0.062298,8.336359,7.482913,0,0,0.684037,0.062295,32.477902,9.985574,0,0,0.710404,0.062279,35.196567,13.792517,0.073955,0,0.754582
259,16-Jun-95,24:00:00,179.024283,0.043075,7.122179,7.047142,0,0,0.683834,0.043082,10.709503,9.404059,0,0,0.7102,0.04307,12.989303,12.989303,0,0,0.755047
260,17-Jun-95,24:00:00,167.461085,0.040763,6.637614,6.636748,0,0,0.680443,0.040767,8.856409,8.856409,0,0,0.706809,0.04076,12.232864,12.232864,0,0,0.751695
261,18-Jun-95,24:00:00,170.159771,0.059253,6.250254,6.250254,0,0,0.673394,0.059249,8.340652,8.340652,0,0,0.69976,0.059235,11.520477,11.520477,0,0,0.744647
262,19-Jun-95,24:00:00,169.095914,0.081351,5.886267,5.886267,0,0,0.663141,0.081347,7.85493,7.85493,0,0,0.689508,0.081329,10.849576,10.849576,0,0,0.734397
263,20-Jun-95,24:00:00,174.398632,0.092788,5.543478,5.543478,0,0,0.650684,0.092788,7.397494,7.397494,0,0,0.677051,0.092785,10.217746,10.217746,0,0,0.721942
264,21-Jun-95,24:00:00,187.699774,0.099656,5.22065,5.22065,0,0,0.636948,0.099657,6.966697,6.966697,0,0,0.663315,0.099658,9.62271,9.62271,0,0,0.708206
265,22-Jun-95,24:00:00,196.009405,0.106894,4.916623,4.916623,0,0,0.622204,0.106895,6.560988,6.560988,0,0,0.648571,0.106896,9.062327,9.062327,0,0,0.693462
266,23-Jun-95,24:00:00,203.639202,0.115025,4.630301,4.630301,0,0,0.606481,0.115026,6.178906,6.178906,0,0,0.632847,0.115027,8.534578,8.534578,0,0,0.677739
267,24-Jun-95,24:00:00,209.166015,0.08992,4.360653,4.360653,0,0,0.59221,0.089916,5.819074,5.819074,0,0,0.618576,0.089905,8.037563,8.037563,0,0,0.663468
268,25-Jun-95,24:00:00,208.425558,0.112556,4.106709,4.106709,0,0,0.577313,0.112555,5.480198,5.480198,0,0,0.60368,0.112544,7.569491,7.569491,0,0,0.648573
269,26-Jun-95,24:00:00,207.420905,0.117957,3.867552,3.867552,0,0,0.560954,0.117958,5.161056,5.161056,0,0,0.587321,0.117959,7.128678,7.128678,0,0,0.632215
270,27-Jun-95,24:00:00,206.464954,0.098677,3.642323,3.642323,0,0,0.54554,0.098674,4.860499,4.860499,0,0,0.571907,0.098664,6.713536,6.713536,0,0,0.616801
271,28-Jun-95,24:00:00,205.564355,0.097067,3.430211,3.430211,0,0,0.53167,0.09706,4.577445,4.577445,0,0,0.558038,0.097041,6.32257,6.32257,0,0,0.602934
272,29-Jun-95,24:00:00,204.716193,0.096599,3.230451,3.230451,0,0,0.517742,0.096594,4.310876,4.310876,0,0,0.544111,0.096579,5.954372,5.954372,0,0,0.58901
273,30-Jun-95,24:00:00,203.917424,0.075389,3.042324,3.042324,0,0,0.505544,0.075385,4.05983,4.05983,0,0,0.531913,0.075381,5.607616,5.607616,0,0,0.576813
274,1-Jul-95,24:00:00,203.165171,0.077533,2.865153,2.865153,0,0,0.494411,0.077542,3.823403,3.823403,0,0,0.520779,0.077538,5.281054,5.281054,0,0,0.56568
275,2-Jul-95,24:00:00,202.49609,0.077517,2.698299,2.698299,0,0,0.48363,0.077518,3.600746,3.600746,0,0,0.509998,0.077522,4.973509,4.973509,0,0,0.554899
276,3-Jul-95,24:00:00,201.844567,0.107073,2.541162,2.541162,0,0,0.470495,0.107083,3.391054,3.391054,0,0,0.496862,0.107084,4.683874,4.683874,0,0,0.541763
277,4-Jul-95,24:00:00,201.213618,0.111216,2.393177,2.393177,0,0,0.454621,0.111217,3.193575,3.193575,0,0,0.480987,0.111218,4.411107,4.411107,0,0,0.525888
278,5-Jul-95,24:00:00,200.618842,0.104865,2.253809,2.253809,0,0,0.439257,0.10487,3.007595,3.007595,0,0,0.465623,0.104862,4.154224,4.154224,0,0,0.510524
279,6-Jul-95,24:00:00,203.038161,0.105267,2.122557,2.122557,0,0,0.423945,0.105266,2.832446,2.832446,0,0,0.450311,0.105254,3.9123,3.9123,0,0,0.495214
280,7-Jul-95,24:00:00,210.97581,0.101864,1.998949,1.998949,0,0,0.409259,0.10186,2.667498,2.667498,0,0,0.435625,0.101849,3.684466,3.684466,0,0,0.480529
281,8-Jul-95,24:00:00,213.914347,0.07434,1.882539,1.882539,0,0,0.396807,0.074344,2.512155,2.512155,0,0,0.423172,0.074326,3.469899,3.469899,0,0,0.468078
282,9-Jul-95,24:00:00,213.504678,0.071956,1.772909,1.772909,0,0,0.386501,0.071952,2.365858,2.365858,0,0,0.412867,0.071943,3.267828,3.267828,0,0,0.457775
283,10-Jul-95,24:00:00,213.067994,0.073845,1.669662,1.669662,0,0,0.375739,0.073841,2.228081,2.228081,0,0,0.402106,0.073818,3.077524,3.077524,0,0,0.447016
284,11-Jul-95,24:00:00,212.656388,0.07404,1.572429,1.572429,0,0,0.365154,0.074038,2.098328,2.098328,0,0,0.391521,0.074024,2.898303,2.898303,0,0,0.436433
285,12-Jul-95,24:00:00,212.26875,0.076128,1.480858,1.480858,0,0,0.354515,0.076122,1.97613,1.97613,0,0,0.380882,0.076106,2.729519,2.729519,0,0,0.425797
286,13-Jul-95,24:00:00,211.903686,0.112105,1.394619,1.394619,0,0,0.341397,0.112103,1.86105,1.86105,0,0,0.367765,0.112091,2.570564,2.570564,0,0,0.412682
287,14-Jul-95,24:00:00,217.157867,0.111455,1.313403,1.313403,0,0,0.325178,0.111454,1.75267,1.75267,0,0,0.351547,0.111452,2.420866,2.420866,0,0,0.396465
288,15-Jul-95,24:00:00,224.535943,0.110758,1.236916,1.236916,0,0,0.309174,0.110758,1.650603,1.650603,0,0,0.335542,0.110759,2.279886,2.279886,0,0,0.380461
289,16-Jul-95,24:00:00,226.888685,0.121922,1.164884,1.164884,0,0,0.292968,0.121923,1.554479,1.554479,0,0,0.319337,0.121924,2.147115,2.147115,0,0,0.364255
290,17-Jul-95,24:00:00,225.399713,0.056414,1.097046,1.097046,0,0,0.27987,0.056411,1.463953,1.463953,0,0,0.306238,0.056412,2.022077,2.022077,0,0,0.351156
291,18-Jul-95,24:00:00,223.888637,0.08664,1.033159,1.033159,0,0,0.270404,0.086632,1.378699,1.378699,0,0,0.296773,0.086614,4.612736,1.90432,0.066971,0,0.345479
292,19-Jul-95,24:00:00,224.433514,0.097435,0.972993,0.972993,0,0,0.263231,0.09743,1.29841,1.29841,0,0,0.29159,0.097419,2.185838,1.793421,0,0,0.346731
293,20-Jul-95,24:00:00,221.929956,0.086959,0.91633,0.91633,0,0,0.252996,0.086958,1.222796,1.222796,0,0,0.283753,0.086966,1.68898,1.68898,0,0,0.340001
294,21-Jul-95,24:00:00,221.653476,0.086322,0.862967,0.862967,0,0,0.240482,0.086323,1.151586,1.151586,0,0,0.271239,0.086336,1.590622,1.590622,0,0,0.327485
295,22-Jul-95,24:00:00,221.440364,0.070874,0.812712,0.812712,0,0,0.229291,0.070874,1.084523,1.084523,0,0,0.260048,0.070885,1.497991,1.497991,0,0,0.316292
296,23-Jul-95,24:00:00,221.240011,0.088179,0.765383,0.765383,0,0,0.217898,0.088188,1.021365,1.021365,0,0,0.248654,0.088188,1.410755,1.410755,0,0,0.304898
297,24-Jul-95,24:00:00,221.051327,0.068946,0.72081,0.72081,0,0,0.206696,0.068958,0.961886,0.961886,0,0,0.23745,0.068958,1.328599,1.328599,0,0,0.293694
